example_key,drug_set,condition_id_norm,source_label_binary,source_file,drug_labels,condition_label
CHEBI:15409|CHEBI:27607|CHEBI:36773||HP:0003418,"['CHEBI:15409', 'CHEBI:27607', 'CHEBI:36773']",HP:0003418,1,indications,"['Thymol', 'Levomenthol', 'camphor']",Back pain
CHEBI:32139|CHEBI:50275||MONDO:0007186,"['CHEBI:32139', 'CHEBI:50275']",MONDO:0007186,1,indications,"['Esomeprazole', 'Sodium bicarbonate']",Heartburn
CHEBI:16914|CHEBI:2500||HP:0003418,"['CHEBI:16914', 'CHEBI:2500']",HP:0003418,1,indications,"['beta-Escin', 'Salicylic acid']",Back pain
CHEBI:16914|CHEBI:29385|DRUGBANK:DB11082||MONDO:0006609,"['CHEBI:16914', 'CHEBI:29385', 'DRUGBANK:DB11082']",MONDO:0006609,1,indications,"['Salicylic acid', 'Octasulfur', 'Coal tar']",Dandruff
CHEBI:134813|CHEBI:15882|DRUGBANK:DB11338||NCIT:C78640,"['CHEBI:134813', 'CHEBI:15882', 'DRUGBANK:DB11338']",NCIT:C78640,1,indications,"['Clove oil', 'Chlorobutanol', 'Phenol']",toothache
CHEBI:15365|CHEBI:22652||NCIT:C78640,"['CHEBI:15365', 'CHEBI:22652']",NCIT:C78640,1,indications,"['Aspirin', 'Ascorbic acid']",toothache
CHEBI:116735|CHEBI:9468||UMLS:C0021564,"['CHEBI:116735', 'CHEBI:9468']",UMLS:C0021564,1,indications,"['Tetracaine', 'Benzocaine']",Insect Bites
CHEBI:3697|CHEBI:471744||UMLS:C1535882,"['CHEBI:3697', 'CHEBI:471744']",UMLS:C1535882,1,indications,"['Cilastatin', 'Imipenem']",Lower respiratory tract infection bacterial
CHEBI:52010|CHEBI:9667||MONDO:0006004,"['CHEBI:52010', 'CHEBI:9667']",MONDO:0006004,1,indications,"['chlorphenamine', 'Triamcinolone']",vasomotor rhinitis
CHEBI:15882|CHEBI:16914||MONDO:0004678,"['CHEBI:15882', 'CHEBI:16914']",MONDO:0004678,1,indications,"['Phenol', 'Salicylic acid']",dermatophytosis
CHEBI:27373|CHEBI:6456|CHEBI:6762||UMLS:C0021564,"['CHEBI:27373', 'CHEBI:6456', 'CHEBI:6762']",UMLS:C0021564,1,indications,"['Dexpanthenol', 'Lidocaine', 'Mepyramine']",Insect Bites
CHEBI:5134|CHEBI:9012||MONDO:0005002,"['CHEBI:5134', 'CHEBI:9012']",MONDO:0005002,1,indications,"['Fluticasone', 'Salmeterol xinafoate']",chronic obstructive pulmonary disease
CHEBI:28674|CHEBI:84115||MONDO:0005551,"['CHEBI:28674', 'CHEBI:84115']",MONDO:0005551,1,indications,"['Tetryzoline', 'Antazoline']",eye allergy
CHEBI:15367|CHEBI:17594|CHEBI:5108||MONDO:0000736,"['CHEBI:15367', 'CHEBI:17594', 'CHEBI:5108']",MONDO:0000736,1,indications,"['Hydroquinone', 'Fluocinolone', 'Tretinoin']",freckles
DRUGBANK:DB15507|DRUGBANK:DB15507|DRUGBANK:DB18750|DRUGBANK:DB18750||MONDO:0005812,"['DRUGBANK:DB15507', 'DRUGBANK:DB15507', 'DRUGBANK:DB18750', 'DRUGBANK:DB18750']",MONDO:0005812,1,indications,"['Influenza A Virus A/California/122/2022 SAN-022 (H3N2) antigen (formaldehyde inactivated)', 'Influenza B virus B/Singapore/INFTT-16-0610/2016 antigen (MDCK cell derived, propiolactone inactivated)', 'Influenza B virus B/Singapore/INFTT-16-0610/2016 antigen (MDCK cell derived, propiolactone inactivated)', 'Influenza A Virus A/California/122/2022 SAN-022 (H3N2) antigen (formaldehyde inactivated)']",influenza
CHEBI:29377|CHEBI:3508||UMLS:C4727978,"['CHEBI:29377', 'CHEBI:3508']",UMLS:C4727978,1,indications,"['Ceftazidime', 'Sodium carbonate']",Complicated skin and soft tissue infection
CHEBI:17650|CHEBI:17650|CHEBI:7507||UMLS:C4551678,"['CHEBI:17650', 'CHEBI:17650', 'CHEBI:7507']",UMLS:C4551678,1,indications,"['Hydrocortisone', 'Hydrocortisone', 'Framycetin']",eye inflammation
CHEBI:27594|CHEBI:29385|DRUGBANK:DB10651|UNII:3FYP5M0IJX||MONDO:0004872,"['CHEBI:27594', 'CHEBI:29385', 'DRUGBANK:DB10651', 'UNII:3FYP5M0IJX']",MONDO:0004872,1,indications,"['Sennosides', 'Rhubarb', 'Graphite', 'Octasulfur']",hemorrhoid
CHEBI:28669|CHEBI:7507||UMLS:C1322253,"['CHEBI:28669', 'CHEBI:7507']",UMLS:C1322253,1,indications,"['Framycetin', 'Bacitracin']",Infected eczema
CHEBI:3614|CHEBI:6456|CHEBI:9667||HP:0000155,"['CHEBI:3614', 'CHEBI:6456', 'CHEBI:9667']",HP:0000155,1,indications,"['Triamcinolone', 'Chlorhexidine', 'Lidocaine']",Oral ulcer
CHEBI:135611|CHEBI:15354|CHEBI:6456||HP:0000155,"['CHEBI:135611', 'CHEBI:15354', 'CHEBI:6456']",HP:0000155,1,indications,"['Lidocaine', 'Benzalkonium', 'Choline']",Oral ulcer
CHEBI:8673|CHEBI:9329||MONDO:0005136,"['CHEBI:8673', 'CHEBI:9329']",MONDO:0005136,1,indications,"['Sulfadoxine', 'Pyrimethamine']",malaria
CHEBI:31292|CHEBI:31317|CHEBI:32234|CHEBI:6456||MONDO:0004872,"['CHEBI:31292', 'CHEBI:31317', 'CHEBI:32234', 'CHEBI:6456']",MONDO:0004872,1,indications,"['Bufexamac', 'Bismuth subgallate', 'Titanium dioxide', 'Lidocaine']",hemorrhoid
CHEBI:145499|CHEBI:64312|UNII:19FUJ2C58T||MONDO:0007089,"['CHEBI:145499', 'CHEBI:64312', 'UNII:19FUJ2C58T']",MONDO:0007089,1,indications,"['Donepezil', 'Ginkgo biloba', 'Memantine']",Alzheimer disease 2
CHEBI:3215|CHEBI:6456|CHEBI:6888|CHEBI:9667||MONDO:0019198,"['CHEBI:3215', 'CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0019198,1,indications,"['Bupivacaine', 'Methylprednisolone', 'Triamcinolone', 'Lidocaine']",sympathetic ophthalmia
CHEBI:17548|CHEBI:31498|CHEBI:32139|UNII:6V88E24N5T||MONDO:0007186,"['CHEBI:17548', 'CHEBI:31498', 'CHEBI:32139', 'UNII:6V88E24N5T']",MONDO:0007186,1,indications,"['Alginic acid', 'Sodium bicarbonate', 'Magaldrate', 'Dimethicone']",Heartburn
CHEBI:30769|CHEBI:4636|CHEBI:5551||MONDO:0001491,"['CHEBI:30769', 'CHEBI:4636', 'CHEBI:5551']",MONDO:0001491,1,indications,"['Diphenhydramine', 'Guaifenesin', 'Citric acid']",cough variant asthma
CHEBI:3614|CHEBI:6456||UMLS:C0851439,"['CHEBI:3614', 'CHEBI:6456']",UMLS:C0851439,1,indications,"['Chlorhexidine', 'Lidocaine']",Infections - pathogen unspecified
CHEBI:51209|CHEBI:5551||MONDO:0005709,"['CHEBI:51209', 'CHEBI:5551']",MONDO:0005709,1,indications,"['Pseudoephedrine', 'Guaifenesin']",common cold
CHEBI:17905|CHEBI:5864||MONDO:0003510,"['CHEBI:17905', 'CHEBI:5864']",MONDO:0003510,1,indications,"['Ifosfamide', 'Coenzyme M']",malignant testicular germ cell tumor
CHEBI:134719|CHEBI:9421||MONDO:0001085,"['CHEBI:134719', 'CHEBI:9421']",MONDO:0001085,1,indications,"['Ceftolozane', 'Tazobactam']",interstitial nephritis
CHEBI:59909|CHEBI:59912|CHEBI:59919||UMLS:C0851428,"['CHEBI:59909', 'CHEBI:59912', 'CHEBI:59919']",UMLS:C0851428,1,indications,"['Dihydroergocristine', 'Dihydro-alpha-ergocryptine', 'Dihydroergocornine']",Vascular disorders NEC
CHEBI:17650|CHEBI:247956|CHEBI:4853|CHEBI:7507||HP:0012390,"['CHEBI:17650', 'CHEBI:247956', 'CHEBI:4853', 'CHEBI:7507']",HP:0012390,1,indications,"['Esculin', 'Hydrocortisone', 'Cinchocaine', 'Framycetin']",Anal fissure
CHEBI:28674|CHEBI:3077||MONDO:0005961,"['CHEBI:28674', 'CHEBI:3077']",MONDO:0005961,1,indications,"['Tetryzoline', 'Betamethasone']",sinusitis
CHEBI:26710|CHEBI:30769|CHEBI:30769|CHEBI:64733||MONDO:0005393,"['CHEBI:26710', 'CHEBI:30769', 'CHEBI:30769', 'CHEBI:64733']",MONDO:0005393,1,indications,"['Citric acid', 'Sodium chloride', 'Citric acid', 'Potassium citrate']",gout
CHEBI:17650|CHEBI:8357||HP:0012390,"['CHEBI:17650', 'CHEBI:8357']",HP:0012390,1,indications,"['Hydrocortisone', 'Pramocaine']",Anal fissure
CHEBI:31498|CHEBI:9667||UMLS:C0043345,"['CHEBI:31498', 'CHEBI:9667']",UMLS:C0043345,1,indications,"['Dimethicone', 'Triamcinolone']",Xeroderma
CHEBI:102524|CHEBI:135538|CHEBI:27732||MONDO:0005554,"['CHEBI:102524', 'CHEBI:135538', 'CHEBI:27732']",MONDO:0005554,1,indications,"['Propyphenazone', 'Butalbital', 'Caffeine']",Rheumatism
CHEBI:7459|CHEBI:77817||UMLS:C0278140,"['CHEBI:7459', 'CHEBI:77817']",UMLS:C0278140,1,indications,"['Tilidine', 'Naloxone']",Severe pain
CHEBI:15940|CHEBI:94731||MONDO:0005554,"['CHEBI:15940', 'CHEBI:94731']",MONDO:0005554,1,indications,"['Niacin', 'Etofenamate']",Rheumatism
CHEBI:16709|CHEBI:17154|CHEBI:17621|CHEBI:18385|CHEBI:31608||MONDO:0001357,"['CHEBI:16709', 'CHEBI:17154', 'CHEBI:17621', 'CHEBI:18385', 'CHEBI:31608']",MONDO:0001357,1,indications,"['FMN', 'Nicotinamide', 'ferrous gluconate', 'Pyridoxine', 'Thiamine']",hypochromic anemia
CHEBI:16709|CHEBI:27470|CHEBI:31607||MONDO:0001357,"['CHEBI:16709', 'CHEBI:27470', 'CHEBI:31607']",MONDO:0001357,1,indications,"['Pyridoxine', 'Folic acid', 'Ferrous fumarate']",hypochromic anemia
CHEBI:22652|CHEBI:4470|CHEBI:46195|CHEBI:8093||MONDO:0005812,"['CHEBI:22652', 'CHEBI:4470', 'CHEBI:46195', 'CHEBI:8093']",MONDO:0005812,1,indications,"['Acetaminophen', 'Ascorbic acid', 'Dextromethorphan', 'Phenylephrine']",influenza
CHEBI:46195|CHEBI:5551|CHEBI:6762|CHEBI:8093||MONDO:0005812,"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:6762', 'CHEBI:8093']",MONDO:0005812,1,indications,"['Acetaminophen', 'Guaifenesin', 'Mepyramine', 'Phenylephrine']",influenza
CHEBI:27899|CHEBI:46345|UNII:5384HK7574||UniProtKB:A0A8D1C1M1,"['CHEBI:27899', 'CHEBI:46345', 'UNII:5384HK7574']",UniProtKB:A0A8D1C1M1,1,indications,"['Trastuzumab deruxtecan', 'Fluorouracil', 'Cisplatin']",A0A8D1C1M1_PIG LINE-1 type transposase domain-containing protein 1 (trembl)
CHEBI:15365|CHEBI:38545||UMLS:C1996962,"['CHEBI:15365', 'CHEBI:38545']",UMLS:C1996962,1,indications,"['Rosuvastatin', 'Aspirin']",History of cardiovascular surgery
CHEBI:2668|CHEBI:31932||HP:0002757,"['CHEBI:2668', 'CHEBI:31932']",HP:0002757,1,indications,"['olmesartan', 'Amlodipine']",Recurrent fractures
CHEBI:2668|CHEBI:9927||UniProtKB:O75175,"['CHEBI:2668', 'CHEBI:9927']",UniProtKB:O75175,1,indications,"['Valsartan', 'Amlodipine']",CNOT3
CHEBI:5778|CHEBI:9927||UniProtKB:O75175,"['CHEBI:5778', 'CHEBI:9927']",UniProtKB:O75175,1,indications,"['Valsartan', 'Hydrochlorothiazide']",CNOT3
CHEBI:5778|CHEBI:601027||MONDO:0005468,"['CHEBI:5778', 'CHEBI:601027']",MONDO:0005468,1,indications,"['Hydrochlorothiazide', 'Aliskiren']",hypotension
CHEBI:34764|CHEBI:7507||UMLS:C1720798,"['CHEBI:34764', 'CHEBI:7507']",UMLS:C1720798,1,indications,"['Flumethasone', 'Framycetin']",Radiation-Recall Dermatitis
CHEBI:4903|CHEBI:50815||HP:0000132,"['CHEBI:4903', 'CHEBI:50815']",HP:0000132,1,indications,"['Norgestimate', 'Ethinylestradiol']",Menorrhagia
CHEBI:31498|CHEBI:81916||MONDO:0001684,"['CHEBI:31498', 'CHEBI:81916']",MONDO:0001684,1,indications,"['Dimethicone', 'Pancrelipase']",exocrine pancreatic insufficiency
CHEBI:15409|CHEBI:27607|CHEBI:36773||UMLS:C0038045,"['CHEBI:15409', 'CHEBI:27607', 'CHEBI:36773']",UMLS:C0038045,1,indications,"['Thymol', 'camphor', 'Levomenthol']",Sprain
CHEBI:18248|CHEBI:22652||UMLS:C0240066,"['CHEBI:18248', 'CHEBI:22652']",UMLS:C0240066,1,indications,"['Ascorbic acid', 'Iron']",Iron deficiency
CHEBI:15640|DRUGBANK:DB11209||UMLS:C0240066,"['CHEBI:15640', 'DRUGBANK:DB11209']",UMLS:C0240066,1,indications,"['Leucovorin', 'Iron protein succinylate']",Iron deficiency
CHEBI:46195|CHEBI:5551|CHEBI:8093||UMLS:C0852402,"['CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']",UMLS:C0852402,1,indications,"['Phenylephrine', 'Guaifenesin', 'Acetaminophen']",Headaches NEC
CHEBI:3127|CHEBI:5778||MONDO:0005044,"['CHEBI:3127', 'CHEBI:5778']",MONDO:0005044,1,indications,"['Bisoprolol', 'Hydrochlorothiazide']",hypertension
CHEBI:2668|CHEBI:601027||MONDO:0005044,"['CHEBI:2668', 'CHEBI:601027']",MONDO:0005044,1,indications,"['Aliskiren', 'Amlodipine']",hypertension
CHEBI:47426|CHEBI:9671||MONDO:0005044,"['CHEBI:47426', 'CHEBI:9671']",MONDO:0005044,1,indications,"['Furosemide', 'Triamterene']",hypertension
CHEBI:5164|CHEBI:5778||MONDO:0005044,"['CHEBI:5164', 'CHEBI:5778']",MONDO:0005044,1,indications,"['fosinopril sodium', 'Hydrochlorothiazide']",hypertension
CHEBI:16914|CHEBI:27810|CHEBI:30746||MONDO:0002041,"['CHEBI:16914', 'CHEBI:27810', 'CHEBI:30746']",MONDO:0002041,1,indications,"['Benzoic acid', 'Salicylic acid', 'Resorcinol']",Mycoses
CHEBI:17303|DRUGBANK:DB10675|UNII:61ZBX54883|UNII:DL6OZ476V3||UMLS:C0235234,"['CHEBI:17303', 'DRUGBANK:DB10675', 'UNII:61ZBX54883', 'UNII:DL6OZ476V3']",UMLS:C0235234,1,indications,"['Antimony potassium tartrate', 'Licorice', 'Morphine', 'LICORICE']",Pharyngeal dryness
CHEBI:7476|CHEBI:94557||HP:0002487,"['CHEBI:7476', 'CHEBI:94557']",HP:0002487,1,indications,"['Naproxen', 'Thiocolchicoside']",Hyperkinesia
CHEBI:17548|CHEBI:31498|CHEBI:3311|CHEBI:33130||MONDO:0007186,"['CHEBI:17548', 'CHEBI:31498', 'CHEBI:3311', 'CHEBI:33130']",MONDO:0007186,1,indications,"['algeldrate', 'Calcium carbonate', 'Dimethicone', 'Alginic acid']",Heartburn
CHEBI:2676|CHEBI:45367|CHEBI:50275||MONDO:0005113,"['CHEBI:2676', 'CHEBI:45367', 'CHEBI:50275']",MONDO:0005113,1,indications,"['Rifabutin', 'Esomeprazole', 'Amoxicillin']",bacterial infectious disease
CHEBI:136048|CHEBI:2676|CHEBI:3732||MONDO:0005113,"['CHEBI:136048', 'CHEBI:2676', 'CHEBI:3732']",MONDO:0005113,1,indications,"['Vonoprazan', 'Amoxicillin', 'Clarithromycin']",bacterial infectious disease
CHEBI:3374|CHEBI:44445||HP:0003419,"['CHEBI:3374', 'CHEBI:44445']",HP:0003419,1,indications,"['Capsaicin', 'Nimesulide']",Low back pain
CHEBI:15940|CHEBI:94731||HP:0003419,"['CHEBI:15940', 'CHEBI:94731']",HP:0003419,1,indications,"['Niacin', 'Etofenamate']",Low back pain
CHEBI:41879|CHEBI:7507|PUBCHEM.COMPOUND:45267103||MONDO:0005642,"['CHEBI:41879', 'CHEBI:7507', 'PUBCHEM.COMPOUND:45267103']",MONDO:0005642,1,indications,"['Gramicidin D', 'Dexamethasone', 'Framycetin']",atopic conjunctivitis
CHEBI:134813|CHEBI:52010|CHEBI:8093||MONDO:0003014,"['CHEBI:134813', 'CHEBI:52010', 'CHEBI:8093']",MONDO:0003014,1,indications,"['Chlorobutanol', 'chlorphenamine', 'Phenylephrine']",rhinitis
CHEBI:47381|CHEBI:7789||UMLS:C0278147,"['CHEBI:47381', 'CHEBI:7789']",UMLS:C0278147,1,indications,"['Diclofenac', 'Orphenadrine']",Radicular pain
CHEBI:45409|CHEBI:85182|CHEBI:85183|UNII:OU2YM37K86||MONDO:0005155,"['CHEBI:45409', 'CHEBI:85182', 'CHEBI:85183', 'UNII:OU2YM37K86']",MONDO:0005155,1,indications,"['Paritaprevir', 'Ombitasvir', 'Ritonavir', 'Dasabuvir']",liver cirrhosis
CHEBI:33118|CHEBI:33130|CHEBI:36560|UNII:8P5F881OCY||MONDO:0004646,"['CHEBI:33118', 'CHEBI:33130', 'CHEBI:36560', 'UNII:8P5F881OCY']",MONDO:0004646,1,indications,"['Balsam of Peru', 'Zinc oxide', 'Boric acid', 'algeldrate']",decubitus ulcer
CHEBI:16914|CHEBI:78320||MONDO:0001209,"['CHEBI:16914', 'CHEBI:78320']",MONDO:0001209,1,indications,"['Salicylic acid', 'Lactic acid']",common wart
CHEBI:25107|CHEBI:26710|CHEBI:32139|CHEBI:32588|CHEBI:3312|CHEBI:34683|CHEBI:34683||HP:0004360,"['CHEBI:25107', 'CHEBI:26710', 'CHEBI:32139', 'CHEBI:32588', 'CHEBI:3312', 'CHEBI:34683', 'CHEBI:34683']",HP:0004360,1,indications,"['Sodium phosphate, dibasic', 'Sodium chloride', 'Potassium chloride', 'Calcium chloride', 'Sodium phosphate, dibasic', 'magnesium atom', 'Sodium bicarbonate']",Abnormality of acid-base homeostasis
CHEBI:16709|CHEBI:94848||HP:0002013,"['CHEBI:16709', 'CHEBI:94848']",HP:0002013,1,indications,"['Dimenhydrinate', 'Pyridoxine']",Vomiting
CHEBI:31206|CHEBI:4470|CHEBI:51209|CHEBI:52010||HP:0001742,"['CHEBI:31206', 'CHEBI:4470', 'CHEBI:51209', 'CHEBI:52010']",HP:0001742,1,indications,"['chlorphenamine', 'Dextromethorphan', 'Pseudoephedrine', 'Ammonium chloride']",Nasal congestion
CHEBI:116735|CHEBI:3614||HP:0033050,"['CHEBI:116735', 'CHEBI:3614']",HP:0033050,1,indications,"['Benzocaine', 'Chlorhexidine']",Pharyngalgia
CHEBI:39867|CHEBI:71255||MONDO:0004985,"['CHEBI:39867', 'CHEBI:71255']",MONDO:0004985,1,indications,"['Asenapine', 'Valproic acid']",bipolar disorder
CHEBI:116735|CHEBI:135611|UNII:877376V2XW||MONDO:0001039,"['CHEBI:116735', 'CHEBI:135611', 'UNII:877376V2XW']",MONDO:0001039,1,indications,"['Benzalkonium', 'Tyrothricin', 'Benzocaine']",tonsillitis
CHEBI:2948|CHEBI:4031||UMLS:C0400968,"['CHEBI:2948', 'CHEBI:4031']",UMLS:C0400968,1,indications,"['Cyclosporine', 'Azathioprine']",Liver transplant rejection
CHEBI:187892|CHEBI:3614||MONDO:0001039,"['CHEBI:187892', 'CHEBI:3614']",MONDO:0001039,1,indications,"['Chlorhexidine', 'Benzamidine']",tonsillitis
CHEBI:135547|CHEBI:94773||HP:0100607,"['CHEBI:135547', 'CHEBI:94773']",HP:0100607,1,indications,"['Pitofenone', 'Fenpiverinium']",Dysmenorrhea
CHEBI:10082|CHEBI:27373||HP:0001742,"['CHEBI:10082', 'CHEBI:27373']",HP:0001742,1,indications,"['Dexpanthenol', 'Xylometazoline']",Nasal congestion
CHEBI:5855|CHEBI:8093||HP:0001742,"['CHEBI:5855', 'CHEBI:8093']",HP:0001742,1,indications,"['Phenylephrine', 'Ibuprofen']",Nasal congestion
CHEBI:15407|CHEBI:46195|CHEBI:52010|CHEBI:5551||HP:0001742,"['CHEBI:15407', 'CHEBI:46195', 'CHEBI:52010', 'CHEBI:5551']",HP:0001742,1,indications,"['Guaifenesin', 'chlorphenamine', 'Acetaminophen', 'Ephedrine']",Nasal congestion
CHEBI:3183|CHEBI:51209|CHEBI:77032||HP:0001742,"['CHEBI:3183', 'CHEBI:51209', 'CHEBI:77032']",HP:0001742,1,indications,"['Pseudoephedrine', 'Brompheniramine', 'Bromhexine']",Nasal congestion
CHEBI:4470|CHEBI:46195|CHEBI:51209|CHEBI:52010|CHEBI:5551||HP:0001742,"['CHEBI:4470', 'CHEBI:46195', 'CHEBI:51209', 'CHEBI:52010', 'CHEBI:5551']",HP:0001742,1,indications,"['Acetaminophen', 'chlorphenamine', 'Dextromethorphan', 'Pseudoephedrine', 'Guaifenesin']",Nasal congestion
CHEBI:3183|CHEBI:4470|CHEBI:51209||HP:0001742,"['CHEBI:3183', 'CHEBI:4470', 'CHEBI:51209']",HP:0001742,1,indications,"['Dextromethorphan', 'Pseudoephedrine', 'Brompheniramine']",Nasal congestion
CHEBI:46195|CHEBI:51209||HP:0001742,"['CHEBI:46195', 'CHEBI:51209']",HP:0001742,1,indications,"['Pseudoephedrine', 'Acetaminophen']",Nasal congestion
CHEBI:291342|CHEBI:8093||HP:0001742,"['CHEBI:291342', 'CHEBI:8093']",HP:0001742,1,indications,"['Desloratadine', 'Phenylephrine']",Nasal congestion
CHEBI:17698|CHEBI:27902|CHEBI:37943||UMLS:C0854211,"['CHEBI:17698', 'CHEBI:27902', 'CHEBI:37943']",UMLS:C0854211,1,indications,"['Chloramphenicol', 'Colistin', 'Tetracycline']",Bacterial keratitis
CHEBI:17234|CHEBI:25107|CHEBI:26710|CHEBI:32588|CHEBI:34683|CHEBI:78320||HP:0001944,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:34683', 'CHEBI:78320']",HP:0001944,1,indications,"['Sodium phosphate, dibasic', 'D-glucose', 'magnesium atom', 'Potassium chloride', 'Sodium chloride', 'Lactic acid']",Dehydration
CHEBI:17234|CHEBI:25107|CHEBI:26710|CHEBI:30769|CHEBI:32588|CHEBI:3312||HP:0001944,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:30769', 'CHEBI:32588', 'CHEBI:3312']",HP:0001944,1,indications,"['Citric acid', 'Potassium chloride', 'Sodium chloride', 'magnesium atom', 'Calcium chloride', 'D-glucose']",Dehydration
CHEBI:26710|CHEBI:32588|CHEBI:3312|CHEBI:78320||HP:0001944,"['CHEBI:26710', 'CHEBI:32588', 'CHEBI:3312', 'CHEBI:78320']",HP:0001944,1,indications,"['Sodium chloride', 'Potassium chloride', 'Calcium chloride', 'Lactic acid']",Dehydration
CHEBI:27300|CHEBI:3311|CHEBI:8868||MONDO:0005298,"['CHEBI:27300', 'CHEBI:3311', 'CHEBI:8868']",MONDO:0005298,1,indications,"['Calcium carbonate', 'Risedronate sodium', 'Cholecalciferol']",osteoporosis
CHEBI:16204|CHEBI:31038||NCIT:C78593,"['CHEBI:16204', 'CHEBI:31038']",NCIT:C78593,1,indications,"['Phloroglucinol', '1,3,5-Trimethoxybenzene']",renal colic
CHEBI:28669|CHEBI:7507||CHEBI:15377,"['CHEBI:28669', 'CHEBI:7507']",CHEBI:15377,1,indications,"['Framycetin', 'Bacitracin']",Water
CHEBI:28177|CHEBI:5551|UNII:2Y6VQU63E8||MONDO:0001358,"['CHEBI:28177', 'CHEBI:5551', 'UNII:2Y6VQU63E8']",MONDO:0001358,1,indications,"['Etafedrine', 'Theophylline', 'Guaifenesin']",Bronchospasm
CHEBI:135611|CHEBI:50848||MONDO:0020950,"['CHEBI:135611', 'CHEBI:50848']",MONDO:0020950,1,indications,"['Loteprednol', 'Benzalkonium']",viral eye infection
CHEBI:33118|DRUGBANK:DB11111|UNII:8191EN8ZMD||MONDO:0000950,"['CHEBI:33118', 'DRUGBANK:DB11111', 'UNII:8191EN8ZMD']",MONDO:0000950,1,indications,"['Boric acid', 'Sodium borate', 'Witch hazel']",asthenopia
CHEBI:41879|CHEBI:5280||UMLS:C0851772,"['CHEBI:41879', 'CHEBI:5280']",UMLS:C0851772,1,indications,"['Dexamethasone', 'Gatifloxacin']","Ocular infections, inflammations and associated manifestations"
CHEBI:135136|CHEBI:6909||MONDO:0001103,"['CHEBI:135136', 'CHEBI:6909']",MONDO:0001103,1,indications,"['Nifuroxazide', 'Metronidazole']",giardiasis
PUBCHEM.COMPOUND:91820602|UNII:961YV2O515||MONDO:0006702,"['PUBCHEM.COMPOUND:91820602', 'UNII:961YV2O515']",MONDO:0006702,1,indications,"['Hyaluronidase', 'Efgartigimod alfa']",chronic inflammatory demyelinating polyradiculoneuropathy
CHEBI:16469|CHEBI:50742||HP:0000786,"['CHEBI:16469', 'CHEBI:50742']",HP:0000786,1,indications,"['cyproterone', 'Estradiol']",Primary amenorrhea
CHEBI:63627|CHEBI:6456|CHEBI:6909|CHEBI:6923|CHEBI:77898||MONDO:0007019,"['CHEBI:63627', 'CHEBI:6456', 'CHEBI:6909', 'CHEBI:6923', 'CHEBI:77898']",MONDO:0007019,1,indications,"['Lidocaine', 'Tinidazole', 'Metronidazole', 'Miconazole', 'Tioconazole']",vulvovaginitis
CHEBI:135547|CHEBI:94773||UMLS:C1290992,"['CHEBI:135547', 'CHEBI:94773']",UMLS:C1290992,1,indications,"['Fenpiverinium', 'Pitofenone']",Smooth muscle spasm
CHEBI:17015|CHEBI:18385||UMLS:C1096296,"['CHEBI:17015', 'CHEBI:18385']",UMLS:C1096296,1,indications,"['Riboflavin', 'Thiamine']",Peripheral paralysis
CHEBI:17548|CHEBI:81862||MONDO:0006896,"['CHEBI:17548', 'CHEBI:81862']",MONDO:0006896,1,indications,"['Alginic acid', 'Potassium bicarbonate']",peptic esophagitis
CHEBI:17754|CHEBI:6456||UMLS:C2242737,"['CHEBI:17754', 'CHEBI:6456']",UMLS:C2242737,1,indications,"['Lidocaine', 'Glycerin']",Anorectal discomfort
CHEBI:31498|CHEBI:94458||HP:0033589,"['CHEBI:31498', 'CHEBI:94458']",HP:0033589,1,indications,"['Dimethicone', 'Trimebutine']",Flatulence
CHEBI:4909|CHEBI:4975||NCIT:C34887,"['CHEBI:4909', 'CHEBI:4975']",NCIT:C34887,1,indications,"['Famotidine', 'Etodolac']",Post-Operative Pain
CHEBI:2955|CHEBI:575568||UMLS:C5201148,"['CHEBI:2955', 'CHEBI:575568']",UMLS:C5201148,1,indications,"['Atovaquone', 'Azithromycin']",Moderate
CHEBI:15354|CHEBI:32914||UMLS:C0039437,"['CHEBI:15354', 'CHEBI:32914']",UMLS:C0039437,1,indications,"['Cetylpyridinium', 'Choline']",Teething syndrome
CHEBI:28669|CHEBI:41872|CHEBI:59788||UMLS:C1322253,"['CHEBI:28669', 'CHEBI:41872', 'CHEBI:59788']",UMLS:C1322253,1,indications,"['Diphenylpyraline', 'Bacitracin', 'Dequalinium']",Infected eczema
CHEBI:16709|CHEBI:17439|CHEBI:18385||MONDO:0020696,"['CHEBI:16709', 'CHEBI:17439', 'CHEBI:18385']",MONDO:0020696,1,indications,"['Cyanocobalamin', 'Thiamine', 'Pyridoxine']",vitamin B12 deficiency
CHEBI:135527|CHEBI:16163||HP:0012735,"['CHEBI:135527', 'CHEBI:16163']",HP:0012735,1,indications,"['Prenoxdiazine', 'Carbocisteine']",Cough
CHEBI:15407|CHEBI:46195|CHEBI:52010|CHEBI:5551||HP:0012735,"['CHEBI:15407', 'CHEBI:46195', 'CHEBI:52010', 'CHEBI:5551']",HP:0012735,1,indications,"['Guaifenesin', 'chlorphenamine', 'Acetaminophen', 'Ephedrine']",Cough
