example_key,drug_set,condition_id_norm,source_label_binary,source_file,drug_labels,condition_label,mechanism_category,mechanism_confidence,needs_human_review,rationale_short,llm_model,prompt_version,classified_at_utc
CHEBI:3504|CHEBI:48947||MONDO:0005297,"['CHEBI:3504', 'CHEBI:48947']",MONDO:0005297,1,indications,"['Cefpodoxime', 'Clavulanic acid']",urethritis,mechanistically_synergistic,0.95,False,"Cefpodoxime is an antibiotic and clavulanic acid inhibits beta-lactamase, enhancing antibiotic efficacy against urethritis-causing bacteria.",gpt-4.1-mini,v1,2026-02-11T22:24:57+00:00
CHEBI:15354|CHEBI:9435||UMLS:C0235162,"['CHEBI:15354', 'CHEBI:9435']",UMLS:C0235162,1,indications,"['Temazepam', 'Choline']",Difficulty sleeping,mechanistically_synergistic,0.85,True,"Temazepam is a sedative used for difficulty sleeping; choline may support neurological function, potentially enhancing sleep effects.",gpt-4.1-mini,v1,2026-02-11T22:24:57+00:00
CHEBI:15409|CHEBI:8378|UNII:5EL163606Q|UNII:NQ14646378||UMLS:C4286025,"['CHEBI:15409', 'CHEBI:8378', 'UNII:5EL163606Q', 'UNII:NQ14646378']",UMLS:C4286025,1,indications,"['Prednisolone', 'Levomenthol', 'Carvasept', 'Ichthammol']",Anal eczema,mechanistically_synergistic,0.85,False,"Prednisolone is a corticosteroid used to reduce inflammation in anal eczema; Levomenthol, Carvasept, and Ichthammol have soothing and anti-inflammatory properties supporting treatment.",gpt-4.1-mini,v1,2026-02-11T22:24:57+00:00
CHEBI:116735|CHEBI:32914||HP:0002027,"['CHEBI:116735', 'CHEBI:32914']",HP:0002027,1,indications,"['Cetylpyridinium', 'Benzocaine']",Abdominal pain,mechanistically_synergistic,0.8,True,Cetylpyridinium is an antiseptic and Benzocaine is a local anesthetic; both can be used to relieve symptoms related to abdominal pain.,gpt-4.1-mini,v1,2026-02-11T22:24:58+00:00
CHEBI:46195|CHEBI:4636|CHEBI:51209||MONDO:0005709,"['CHEBI:46195', 'CHEBI:4636', 'CHEBI:51209']",MONDO:0005709,1,indications,"['Diphenhydramine', 'Acetaminophen', 'Pseudoephedrine']",common cold,mechanistically_synergistic,0.9,False,"Diphenhydramine, acetaminophen, and pseudoephedrine are commonly combined to treat symptoms of the common cold, targeting different symptoms synergistically.",gpt-4.1-mini,v1,2026-02-11T22:24:58+00:00
CHEBI:4470|CHEBI:4636|PUBCHEM.COMPOUND:4786||MONDO:0005709,"['CHEBI:4470', 'CHEBI:4636', 'PUBCHEM.COMPOUND:4786']",MONDO:0005709,1,indications,"['Phenylpropanolamine', 'Dextromethorphan', 'Diphenhydramine']",common cold,common_comorbidity,0.9,False,Drugs are commonly used together to treat symptoms of common cold rather than synergistic mechanism.,gpt-4.1-mini,v1,2026-02-11T22:24:57+00:00
CHEBI:27732|CHEBI:291342|CHEBI:5855|CHEBI:8093||MONDO:0005709,"['CHEBI:27732', 'CHEBI:291342', 'CHEBI:5855', 'CHEBI:8093']",MONDO:0005709,1,indications,"['Desloratadine', 'Caffeine', 'Phenylephrine', 'Ibuprofen']",common cold,mechanistically_synergistic,0.9,False,"Drugs include antihistamine, decongestant, analgesic, and stimulant commonly combined to treat common cold symptoms synergistically.",gpt-4.1-mini,v1,2026-02-11T22:24:58+00:00
CHEBI:22652|CHEBI:51209|CHEBI:5855||MONDO:0005709,"['CHEBI:22652', 'CHEBI:51209', 'CHEBI:5855']",MONDO:0005709,1,indications,"['Pseudoephedrine', 'Ascorbic acid', 'Ibuprofen']",common cold,mechanistically_synergistic,0.85,False,"Pseudoephedrine (decongestant), ibuprofen (anti-inflammatory/analgesic), and ascorbic acid (vitamin C) are commonly combined to treat symptoms of the common cold.",gpt-4.1-mini,v1,2026-02-11T22:24:58+00:00
CHEBI:15397|CHEBI:15409|CHEBI:28621|CHEBI:28621|CHEBI:31832|CHEBI:3374|CHEBI:36773|CHEBI:36773|CHEBI:6456||HP:0012531,"['CHEBI:15397', 'CHEBI:15409', 'CHEBI:28621', 'CHEBI:28621', 'CHEBI:31832', 'CHEBI:3374', 'CHEBI:36773', 'CHEBI:36773', 'CHEBI:6456']",HP:0012531,1,indications,"['Levomenthol', 'Trolamine', 'camphor', '(S)-camphor', 'Trolamine', 'Methyl salicylate', 'Lidocaine', 'Capsaicin', 'camphor']",Pain,mechanistically_synergistic,0.9,False,"The drugs listed (e.g., Lidocaine, Capsaicin, Menthol, Camphor) are commonly combined in topical analgesics targeting pain relief through complementary mechanisms.",gpt-4.1-mini,v1,2026-02-11T22:24:58+00:00
CHEBI:63599|PUBCHEM.COMPOUND:91820602|UNII:4F4X42SYQ6||MONDO:0002083,"['CHEBI:63599', 'PUBCHEM.COMPOUND:91820602', 'UNII:4F4X42SYQ6']",MONDO:0002083,1,indications,"['Hyaluronidase', 'Fludarabine', 'Rituximab']",Richter syndrome,mechanistically_synergistic,0.9,False,"Fludarabine and Rituximab are used together to treat Richter syndrome; Hyaluronidase may enhance drug delivery, supporting combined therapeutic effect.",gpt-4.1-mini,v1,2026-02-11T22:24:58+00:00
CHEBI:46195|CHEBI:52010||MONDO:0005271,"['CHEBI:46195', 'CHEBI:52010']",MONDO:0005271,1,indications,"['Acetaminophen', 'chlorphenamine']",Allergy,mechanistically_synergistic,0.9,False,Acetaminophen relieves pain/fever and chlorphenamine is an antihistamine; both address allergy symptoms synergistically.,gpt-4.1-mini,v1,2026-02-11T22:24:58+00:00
CHEBI:15365|CHEBI:51209||UMLS:C0281856,"['CHEBI:15365', 'CHEBI:51209']",UMLS:C0281856,1,indications,"['Pseudoephedrine', 'Aspirin']",Generalized aches and pains,mechanistically_synergistic,0.8,False,Pseudoephedrine is a decongestant and aspirin is an analgesic/anti-inflammatory; both can jointly relieve generalized aches and pains.,gpt-4.1-mini,v1,2026-02-11T22:24:58+00:00
CHEBI:2676|CHEBI:48947||UMLS:C5577613,"['CHEBI:2676', 'CHEBI:48947']",UMLS:C5577613,1,indications,"['Clavulanic acid', 'Amoxicillin']",Skin and subcutaneous tissue infections and infestations NEC,mechanistically_synergistic,0.95,False,"Amoxicillin and clavulanic acid are combined to treat infections by overcoming beta-lactamase resistance, directly targeting the disease mechanism.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:2666|CHEBI:3611||MONDO:0011225,"['CHEBI:2666', 'CHEBI:3611']",MONDO:0011225,1,indications,"['Chlordiazepoxide', 'Amitriptyline']",severe combined immunodeficiency due to DCLRE1C deficiency,other,0.6,True,Chlordiazepoxide (a benzodiazepine) and amitriptyline (a tricyclic antidepressant) have no known mechanistic synergy or common comorbidity relation with severe combined immunodeficiency due to DCLRE1C deficiency.,gpt-4.1-mini,v1,2026-02-11T22:24:59+00:00
CHEBI:28864|CHEBI:41879||UMLS:C0015404,"['CHEBI:28864', 'CHEBI:41879']",UMLS:C0015404,1,indications,"['Tobramycin', 'Dexamethasone']","Eye Infections, Bacterial",mechanistically_synergistic,0.9,False,Dexamethasone reduces inflammation and Tobramycin is an antibiotic; combined use targets bacterial eye infections effectively.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:4027|CHEBI:41879|CHEBI:52717|PUBCHEM.COMPOUND:91820602|UNII:4Z63YK6E0E||UMLS:C0796611,"['CHEBI:4027', 'CHEBI:41879', 'CHEBI:52717', 'PUBCHEM.COMPOUND:91820602', 'UNII:4Z63YK6E0E']",UMLS:C0796611,1,indications,"['Daratumumab', 'Cyclophosphamide', 'Hyaluronidase', 'Bortezomib', 'Dexamethasone']",Newly Diagnosed Childhood Ependymoma,other,0.7,True,Drugs are primarily used in hematologic malignancies; no clear mechanistic synergy or common comorbidity with childhood ependymoma.,gpt-4.1-mini,v1,2026-02-11T22:24:59+00:00
CHEBI:28830|CHEBI:28887||CHEBI:63599,"['CHEBI:28830', 'CHEBI:28887']",CHEBI:63599,1,indications,"['Ofatumumab', 'Chlorambucil']",Fludarabine,mechanistically_synergistic,0.9,False,Ofatumumab and Chlorambucil are both used in treatment of chronic lymphocytic leukemia (CHEBI:63599) and often combined for synergistic therapeutic effect.,gpt-4.1-mini,v1,2026-02-11T22:24:59+00:00
DRUGBANK:DB10771|DRUGBANK:DB10772||MONDO:0021245,"['DRUGBANK:DB10771', 'DRUGBANK:DB10772']",MONDO:0021245,1,indications,"['Foreskin keratinocyte (neonatal)', 'Bovine type I collagen']",mouth neoplasm,mechanistically_synergistic,0.8,True,Both drugs are biologics related to tissue components likely used together to treat mouth neoplasm by targeting tumor or tissue repair mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
DRUGBANK:DB10770|DRUGBANK:DB10772||MONDO:0021245,"['DRUGBANK:DB10770', 'DRUGBANK:DB10772']",MONDO:0021245,1,indications,"['Foreskin fibroblast (neonatal)', 'Foreskin keratinocyte (neonatal)']",mouth neoplasm,other,0.6,True,"Drug labels refer to cell types, not drugs; insufficient info to classify mechanism for mouth neoplasm.",gpt-4.1-mini,v1,2026-02-11T22:24:59+00:00
CHEBI:3441|CHEBI:85966||MONDO:0000775,"['CHEBI:3441', 'CHEBI:85966']",MONDO:0000775,1,indications,"['Ivabradine', 'Carvedilol']",drug allergy,common_comorbidity,0.8,False,"Ivabradine and Carvedilol are both used for heart conditions (MONDO:0000775), often co-prescribed due to overlapping cardiovascular indications rather than direct mechanistic synergy.",gpt-4.1-mini,v1,2026-02-11T22:25:00+00:00
CHEBI:63627|CHEBI:77898||MONDO:0100128,"['CHEBI:63627', 'CHEBI:77898']",MONDO:0100128,1,indications,"['Tinidazole', 'Tioconazole']",coinfection,mechanistically_synergistic,0.9,False,"Tinidazole and Tioconazole are both antifungal/antiparasitic agents used together to treat coinfections, targeting the disease synergistically.",gpt-4.1-mini,v1,2026-02-11T22:25:00+00:00
CHEBI:3614|CHEBI:94563||UMLS:C0852882,"['CHEBI:3614', 'CHEBI:94563']",UMLS:C0852882,1,indications,"['Chlorhexidine', 'Benzydamine']",Radiation mucositis,mechanistically_synergistic,0.9,False,"Both Chlorhexidine and Benzydamine are used to manage symptoms and inflammation in radiation mucositis, targeting the disease mechanism synergistically.",gpt-4.1-mini,v1,2026-02-11T22:25:00+00:00
CHEBI:17015|CHEBI:17154|CHEBI:18385|CHEBI:27300|CHEBI:27470|CHEBI:28869|CHEBI:31607|DRUGBANK:DB11128|UNII:2URQ2N32W3||UMLS:C0271930,"['CHEBI:17015', 'CHEBI:17154', 'CHEBI:18385', 'CHEBI:27300', 'CHEBI:27470', 'CHEBI:28869', 'CHEBI:31607', 'DRUGBANK:DB11128', 'UNII:2URQ2N32W3']",UMLS:C0271930,1,indications,"['Ammonium molybdate', 'Nicotinamide', 'Calcium lactate', 'Ferrous fumarate', 'Riboflavin', 'Thiamine', 'Cholecalciferol', 'Menadione', 'Folic acid']",Anemia of pregnancy,mechanistically_synergistic,0.9,False,All drugs are vitamins and minerals commonly used together to treat anemia of pregnancy by addressing nutritional deficiencies.,gpt-4.1-mini,v1,2026-02-11T22:24:59+00:00
CHEBI:15640|CHEBI:29034||UMLS:C0271930,"['CHEBI:15640', 'CHEBI:29034']",UMLS:C0271930,1,indications,"['Leucovorin', 'Ferric cation']",Anemia of pregnancy,common_comorbidity,0.8,False,"Ferric cation treats anemia; leucovorin is a folate supplement often used in pregnancy, likely co-occurring treatments rather than synergistic for anemia of pregnancy.",gpt-4.1-mini,v1,2026-02-11T22:25:01+00:00
CHEBI:41879|CHEBI:82981||MONDO:0006014,"['CHEBI:41879', 'CHEBI:82981']",MONDO:0006014,1,indications,"['Dexamethasone', 'Terconazole']",vulvovaginal candidiasis,mechanistically_synergistic,0.9,False,Dexamethasone is an anti-inflammatory corticosteroid and Terconazole is an antifungal; combined they target inflammation and fungal infection in vulvovaginal candidiasis.,gpt-4.1-mini,v1,2026-02-11T22:25:01+00:00
CHEBI:133021|CHEBI:50131||UMLS:C0796611,"['CHEBI:133021', 'CHEBI:50131']",UMLS:C0796611,1,indications,"['Venetoclax', 'Decitabine']",Newly Diagnosed Childhood Ependymoma,other,0.7,True,Venetoclax and Decitabine are used in oncology but not specifically indicated for childhood ependymoma; combination likely experimental or off-label.,gpt-4.1-mini,v1,2026-02-11T22:25:01+00:00
CHEBI:134719|CHEBI:9421||UMLS:C2189270,"['CHEBI:134719', 'CHEBI:9421']",UMLS:C2189270,1,indications,"['Tazobactam', 'Ceftolozane']",VABP,mechanistically_synergistic,0.95,False,Ceftolozane is a cephalosporin antibiotic and tazobactam is a beta-lactamase inhibitor; combined they target bacterial infections in ventilator-associated bacterial pneumonia (VABP).,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:135047|CHEBI:5779||MONDO:0011786,"['CHEBI:135047', 'CHEBI:5779']",MONDO:0011786,1,indications,"['Hydrocodone', 'Phenyltoloxamine']",Atopic rhinitis,mechanistically_synergistic,0.9,False,Hydrocodone is an opioid analgesic and Phenyltoloxamine is an antihistamine; both can be used together to treat symptoms of atopic rhinitis by addressing pain and allergic reactions.,gpt-4.1-mini,v1,2026-02-11T22:25:01+00:00
CHEBI:3215|CHEBI:6456|CHEBI:6888|CHEBI:9667||MONDO:0019444,"['CHEBI:3215', 'CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0019444,1,indications,"['Bupivacaine', 'Methylprednisolone', 'Triamcinolone', 'Lidocaine']",trichinellosis,other,0.7,True,Drugs are local anesthetics and corticosteroids; no direct mechanistic synergy or common comorbidity with trichinellosis is evident.,gpt-4.1-mini,v1,2026-02-11T22:25:01+00:00
CHEBI:28971|CHEBI:9321||MONDO:0005113,"['CHEBI:28971', 'CHEBI:9321']",MONDO:0005113,1,indications,"['Sulbactam', 'Ampicillin']",bacterial infectious disease,mechanistically_synergistic,0.95,False,Ampicillin is a beta-lactam antibiotic and Sulbactam is a beta-lactamase inhibitor; combined they target bacterial infections synergistically.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:28177|CHEBI:51209|CHEBI:5551||MONDO:0004979,"['CHEBI:28177', 'CHEBI:51209', 'CHEBI:5551']",MONDO:0004979,1,indications,"['Theophylline', 'Pseudoephedrine', 'Guaifenesin']",asthma,mechanistically_synergistic,0.9,False,"Theophylline, pseudoephedrine, and guaifenesin are commonly used together to manage asthma symptoms by bronchodilation, decongestion, and mucus clearance, targeting asthma mechanisms.",gpt-4.1-mini,v1,2026-02-11T22:25:01+00:00
CHEBI:5147|CHEBI:6970|CHEBI:6970||MONDO:0004979,"['CHEBI:5147', 'CHEBI:6970', 'CHEBI:6970']",MONDO:0004979,1,indications,"['Mometasone', 'Mometasone', 'Formoterol']",asthma,mechanistically_synergistic,0.95,False,Mometasone (a corticosteroid) and Formoterol (a long-acting beta-agonist) are commonly combined to treat asthma by targeting inflammation and bronchoconstriction respectively.,gpt-4.1-mini,v1,2026-02-11T22:25:02+00:00
CHEBI:17698|CHEBI:3077|CHEBI:37943|CHEBI:63334||MONDO:0001718,"['CHEBI:17698', 'CHEBI:3077', 'CHEBI:37943', 'CHEBI:63334']",MONDO:0001718,1,indications,"['Betamethasone', 'Colistin', 'Chloramphenicol', 'Rolitetracycline']",scleritis,mechanistically_synergistic,0.8,False,All drugs are antibiotics or corticosteroids used to treat scleritis by targeting inflammation and infection.,gpt-4.1-mini,v1,2026-02-11T22:25:01+00:00
CHEBI:4309|UNII:23OW28RS7P||MONDO:0005113,"['CHEBI:4309', 'UNII:23OW28RS7P']",MONDO:0005113,1,indications,"['Dalfopristin', 'Quinupristin']",bacterial infectious disease,mechanistically_synergistic,0.95,False,Quinupristin and Dalfopristin are combined as synergistic antibiotics to treat bacterial infections.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:17246|CHEBI:28674|CHEBI:53248||NCIT:C187286,"['CHEBI:17246', 'CHEBI:28674', 'CHEBI:53248']",NCIT:C187286,1,indications,"['Tetryzoline', 'Povidone', 'hydroxyethylene']",Eye Irritation,other,0.6,True,"Drugs include a vasoconstrictor (Tetryzoline) and antiseptic (Povidone) used for eye irritation; hydroxyethylene role unclear, suggesting combined symptomatic relief but unclear mechanistic synergy.",gpt-4.1-mini,v1,2026-02-11T22:25:03+00:00
DRUGBANK:DB09876|DRUGBANK:DB09877|DRUGBANK:DB10342|DRUGBANK:DB10795|DRUGBANK:DB10796|DRUGBANK:DB10797|DRUGBANK:DB11627|UNII:63GD90PP8X|UNII:63GD90PP8X|UNII:63GD90PP8X|UNII:63GD90PP8X||MONDO:0005344,"['DRUGBANK:DB09876', 'DRUGBANK:DB09877', 'DRUGBANK:DB10342', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'DRUGBANK:DB11627', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",MONDO:0005344,1,indications,"['pertactin', 'Poliovirus type 2 antigen (formaldehyde inactivated)', 'Corynebacterium diphtheriae', 'Poliovirus type 3 antigen (formaldehyde inactivated)', 'Haemophilus influenzae type B capsular polysaccharide meningococcal outer membrane protein conjugate antigen', 'Hepatitis B Vaccine (Recombinant)', 'Tetanus Toxoid', 'Poliovirus type 1 antigen (formaldehyde inactivated)', 'pertactin', 'pertactin', 'pertactin']",hepatitis B,other,0.7,True,Combination includes multiple vaccine antigens not directly targeting hepatitis B treatment mechanism; likely a multivalent vaccine rather than synergistic drugs for hepatitis B.,gpt-4.1-mini,v1,2026-02-11T22:25:02+00:00
CHEBI:17076|CHEBI:28077|CHEBI:45285|CHEBI:6030||MONDO:0018076,"['CHEBI:17076', 'CHEBI:28077', 'CHEBI:45285', 'CHEBI:6030']",MONDO:0018076,1,indications,"['Streptomycin', 'Isoniazid', 'Pyrazinamide', 'Rifampin']",tuberculosis,mechanistically_synergistic,0.95,False,"These four drugs are standard first-line antibiotics used together to treat tuberculosis, targeting the disease synergistically.",gpt-4.1-mini,v1,2026-02-11T22:25:02+00:00
CHEBI:31397|CHEBI:90959||MONDO:0005002,"['CHEBI:31397', 'CHEBI:90959']",MONDO:0005002,1,indications,"['Ciclesonide', 'tiotropium bromide']",chronic obstructive pulmonary disease,mechanistically_synergistic,0.9,False,Ciclesonide (a corticosteroid) and tiotropium bromide (a bronchodilator) are commonly combined to treat COPD by targeting inflammation and airway constriction respectively.,gpt-4.1-mini,v1,2026-02-11T22:25:02+00:00
CHEBI:31397|CHEBI:5147||MONDO:0005002,"['CHEBI:31397', 'CHEBI:5147']",MONDO:0005002,1,indications,"['Ciclesonide', 'Formoterol']",chronic obstructive pulmonary disease,mechanistically_synergistic,0.95,False,Ciclesonide (corticosteroid) and Formoterol (long-acting beta-agonist) are commonly combined to treat COPD by targeting inflammation and bronchoconstriction.,gpt-4.1-mini,v1,2026-02-11T22:25:02+00:00
CHEBI:82700|CHEBI:90959||MONDO:0005002,"['CHEBI:82700', 'CHEBI:90959']",MONDO:0005002,1,indications,"['tiotropium bromide', 'Olodaterol']",chronic obstructive pulmonary disease,mechanistically_synergistic,0.95,False,Olodaterol and tiotropium bromide are both bronchodilators used together to treat COPD by complementary mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:90959|UNII:9810NUL4D1||MONDO:0005002,"['CHEBI:90959', 'UNII:9810NUL4D1']",MONDO:0005002,1,indications,"['Carmoterol', 'tiotropium bromide']",chronic obstructive pulmonary disease,mechanistically_synergistic,0.95,False,Carmoterol (a LABA) and tiotropium bromide (a LAMA) are commonly combined to synergistically treat COPD by targeting airway obstruction through complementary mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:25:02+00:00
CHEBI:44445|CHEBI:6456||MONDO:0006955,"['CHEBI:44445', 'CHEBI:6456']",MONDO:0006955,1,indications,"['Lidocaine', 'Nimesulide']",rheumatic heart disease,other,0.6,True,Lidocaine is a local anesthetic and antiarrhythmic; Nimesulide is an NSAID. Their combination in rheumatic heart disease is not clearly mechanistically synergistic or for side effect relief; may be for symptom management or comorbidity.,gpt-4.1-mini,v1,2026-02-11T22:25:03+00:00
CHEBI:17234|CHEBI:25107|CHEBI:26710|CHEBI:32139|CHEBI:32588|CHEBI:3312||MONDO:0002492,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32139', 'CHEBI:32588', 'CHEBI:3312']",MONDO:0002492,1,indications,"['Calcium chloride', 'Potassium chloride', 'Sodium chloride', 'magnesium atom', 'D-glucose', 'Sodium bicarbonate']",acute kidney failure,mechanistically_synergistic,0.9,False,Electrolyte and glucose management drugs are commonly used together to treat acute kidney failure by correcting imbalances and supporting kidney function.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:47381|CHEBI:8768||MONDO:0005306,"['CHEBI:47381', 'CHEBI:8768']",MONDO:0005306,1,indications,"['Diclofenac', 'Rabeprazole']",ankylosing spondylitis,side_effect_relief,0.9,False,Diclofenac treats ankylosing spondylitis but can cause gastric issues; Rabeprazole reduces NSAID-induced gastric side effects.,gpt-4.1-mini,v1,2026-02-11T22:25:03+00:00
