example_key,drug_set,condition_id_norm,mechanism_category,mechanism_confidence,needs_human_review,rationale_short,llm_model,prompt_version,classified_at_utc,from_cache
CHEBI:133538|CHEBI:4046||HP:0004325,"['CHEBI:133538', 'CHEBI:4046']",HP:0004325,mechanistically_synergistic,0.8,False,"Lysine and cyproheptadine are used together to promote weight gain in underweight patients, indicating synergistic therapeutic intent.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:4470|CHEBI:52010|CHEBI:5551||HP:0012735,"['CHEBI:4470', 'CHEBI:52010', 'CHEBI:5551']",HP:0012735,mechanistically_synergistic,0.9,False,"Chlorphenamine (antihistamine), Guaifenesin (expectorant), and Dextromethorphan (cough suppressant) are commonly combined to treat cough by targeting different symptoms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:27902|CHEBI:71419|CHEBI:9331||MONDO:0001166,"['CHEBI:27902', 'CHEBI:71419', 'CHEBI:9331']",MONDO:0001166,mechanistically_synergistic,0.85,False,Sulfamethizole and Tetracycline are antibiotics used to treat infections that can cause nephritis; phenazopyridine is a urinary tract analgesic supporting symptom relief in nephritis treatment.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
DRUGBANK:DB09876|DRUGBANK:DB09877|DRUGBANK:DB10795|DRUGBANK:DB10796|DRUGBANK:DB10797|UNII:63GD90PP8X|UNII:63GD90PP8X|UNII:63GD90PP8X||MONDO:0005504,"['DRUGBANK:DB09876', 'DRUGBANK:DB09877', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",MONDO:0005504,mechanistically_synergistic,0.9,False,"All drugs are components of vaccines targeting diphtheria and related pathogens, working together to prevent the disease.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:16469|CHEBI:6443||MONDO:0001889,"['CHEBI:16469', 'CHEBI:6443']",MONDO:0001889,mechanistically_synergistic,0.9,False,Estradiol and Levonorgestrel are combined in hormone replacement therapy to treat ovarian failure by restoring hormonal balance.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
DRUGBANK:DB10294|DRUGBANK:DB10296|DRUGBANK:DB10297|DRUGBANK:DB10298|DRUGBANK:DB16710|DRUGBANK:DB16711|DRUGBANK:DB16713|DRUGBANK:DB16714|DRUGBANK:DB16715|DRUGBANK:DB16716|DRUGBANK:DB19342|DRUGBANK:DB19343|DRUGBANK:DB19344|DRUGBANK:DB19345|DRUGBANK:DB19346|DRUGBANK:DB19347|DRUGBANK:DB19348|DRUGBANK:DB19349|DRUGBANK:DB19350|DRUGBANK:DB19351|DRUGBANK:DB19352|UNII:08VC9WC084||UMLS:C3495859,"['DRUGBANK:DB10294', 'DRUGBANK:DB10296', 'DRUGBANK:DB10297', 'DRUGBANK:DB10298', 'DRUGBANK:DB16710', 'DRUGBANK:DB16711', 'DRUGBANK:DB16713', 'DRUGBANK:DB16714', 'DRUGBANK:DB16715', 'DRUGBANK:DB16716', 'DRUGBANK:DB19342', 'DRUGBANK:DB19343', 'DRUGBANK:DB19344', 'DRUGBANK:DB19345', 'DRUGBANK:DB19346', 'DRUGBANK:DB19347', 'DRUGBANK:DB19348', 'DRUGBANK:DB19349', 'DRUGBANK:DB19350', 'DRUGBANK:DB19351', 'DRUGBANK:DB19352', 'UNII:08VC9WC084']",UMLS:C3495859,mechanistically_synergistic,0.95,False,"All drugs are pneumococcal conjugate vaccine components targeting Streptococcus pneumoniae, directly addressing severe invasive streptococcal infection.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:3764|CHEBI:41879||MONDO:0002026,"['CHEBI:3764', 'CHEBI:41879']",MONDO:0002026,mechanistically_synergistic,0.9,False,Clotrimazole is an antifungal and dexamethasone is an anti-inflammatory; combined use targets fungal infection and inflammation in candidiasis.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:4636|CHEBI:51209||HP:0012735,"['CHEBI:4636', 'CHEBI:51209']",HP:0012735,mechanistically_synergistic,0.9,False,"Diphenhydramine is an antihistamine reducing cough reflex; pseudoephedrine is a decongestant relieving nasal congestion, both targeting cough symptoms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:3207|UNII:9810NUL4D1||MONDO:0005002,"['CHEBI:3207', 'UNII:9810NUL4D1']",MONDO:0005002,mechanistically_synergistic,0.95,False,Carmoterol (a long-acting beta-agonist) and Budesonide (a corticosteroid) are commonly combined to treat COPD by targeting airway inflammation and bronchoconstriction.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:116735|CHEBI:17987|CHEBI:34393||UMLS:C0006435,"['CHEBI:116735', 'CHEBI:17987', 'CHEBI:34393']",UMLS:C0006435,mechanistically_synergistic,0.85,False,Benzocaine (local anesthetic) and Chloroxylenol (antiseptic) are used together to treat chemical burns by providing pain relief and preventing infection; Benzyl alcohol may serve as a solvent or preservative.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:31498|CHEBI:6637|UNII:JDN69ZV6XV||HP:0033589,"['CHEBI:31498', 'CHEBI:6637', 'UNII:JDN69ZV6XV']",HP:0033589,mechanistically_synergistic,0.9,True,Dimethicone and magnesium hydroxide both act to relieve flatulence symptoms; Alexitol sodium's role is less clear but likely supportive.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:30314|CHEBI:8228||UMLS:C1802373,"['CHEBI:30314', 'CHEBI:8228']",UMLS:C1802373,mechanistically_synergistic,0.9,False,"Pioglitazone and lipoic acid both target mechanisms relevant to diabetes management, improving insulin sensitivity and reducing oxidative stress.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:27363|CHEBI:6923|DRUGBANK:DB11058||MONDO:0002026,"['CHEBI:27363', 'CHEBI:6923', 'DRUGBANK:DB11058']",MONDO:0002026,mechanistically_synergistic,0.9,False,"Miconazole is an antifungal used to treat candidiasis; zinc and petrolatum can support skin barrier and healing, complementing antifungal treatment.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:134765|CHEBI:46195|UNII:YYX637R279||UMLS:C0042376,"['CHEBI:134765', 'CHEBI:46195', 'UNII:YYX637R279']",UMLS:C0042376,mechanistically_synergistic,0.95,False,"The combination of Dichloralphenazone, Isometheptene, and Acetaminophen is a known treatment for vascular headaches, targeting headache mechanisms synergistically.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:131527|CHEBI:17234|CHEBI:26710|CHEBI:32029|CHEBI:32599|CHEBI:3309||UMLS:C4509972,"['CHEBI:131527', 'CHEBI:17234', 'CHEBI:26710', 'CHEBI:32029', 'CHEBI:32599', 'CHEBI:3309']",UMLS:C4509972,other,0.7,True,"Combination consists of electrolytes and glucose, typically used for supportive care or rehydration, not directly targeting the disease mechanism or vaccination requirement.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:4470|CHEBI:4636|CHEBI:77032|PUBCHEM.COMPOUND:4786||HP:0012735,"['CHEBI:4470', 'CHEBI:4636', 'CHEBI:77032', 'PUBCHEM.COMPOUND:4786']",HP:0012735,mechanistically_synergistic,0.9,False,"All drugs are commonly used together to treat cough symptoms via complementary mechanisms (mucolytic, decongestant, antitussive, antihistamine).",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:16236|CHEBI:4470|UNII:61ZBX54883||MONDO:0005709,"['CHEBI:16236', 'CHEBI:4470', 'UNII:61ZBX54883']",MONDO:0005709,common_comorbidity,0.8,False,Dextromethorphan and licorice are used for symptom relief in common cold; ethanol is unrelated but may co-occur due to social use.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:16794|CHEBI:31807||UMLS:C0151824,"['CHEBI:16794', 'CHEBI:31807']",UMLS:C0151824,other,0.6,True,"Medazepam is a benzodiazepine (anxiolytic), Scopolamine is an anticholinergic; their combination for biliary colic is not clearly mechanistically synergistic or side-effect relief; possibly used for symptom management but unclear mechanism.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:15407|CHEBI:4470|CHEBI:46195|CHEBI:51380||UMLS:C0852402,"['CHEBI:15407', 'CHEBI:4470', 'CHEBI:46195', 'CHEBI:51380']",UMLS:C0852402,mechanistically_synergistic,0.85,False,Combination includes acetaminophen and dextromethorphan commonly used together for headache symptom relief; ephedrine and doxylamine may support symptomatic treatment.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:2668|CHEBI:3347||MONDO:0005044,"['CHEBI:2668', 'CHEBI:3347']",MONDO:0005044,mechanistically_synergistic,0.95,False,Amlodipine (a calcium channel blocker) and Candesartan (an angiotensin receptor blocker) are commonly combined to treat hypertension via complementary mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:102130|CHEBI:9328|CHEBI:9337||UMLS:C0015404,"['CHEBI:102130', 'CHEBI:9328', 'CHEBI:9337']",UMLS:C0015404,mechanistically_synergistic,0.9,False,"All three drugs are sulfonamide antibiotics used to treat bacterial eye infections, indicating joint therapeutic intent.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:48947|CHEBI:9587||UMLS:C0851989,"['CHEBI:48947', 'CHEBI:9587']",UMLS:C0851989,mechanistically_synergistic,0.95,False,Clavulanic acid and Ticarcillin are combined to treat bone and joint infections by enhancing antibacterial efficacy.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:114786|CHEBI:131527|CHEBI:17234|CHEBI:26710|CHEBI:32588|CHEBI:32954||HP:0001944,"['CHEBI:114786', 'CHEBI:131527', 'CHEBI:17234', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954']",HP:0001944,mechanistically_synergistic,0.9,False,The listed drugs are electrolytes and glucose commonly used together to treat dehydration by restoring fluid and electrolyte balance.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:46195|CHEBI:4909||NCIT:C3244,"['CHEBI:46195', 'CHEBI:4909']",NCIT:C3244,mechanistically_synergistic,0.9,False,Both Acetaminophen and Etodolac are analgesics/anti-inflammatory drugs used together to treat musculoskeletal pain.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:4470|CHEBI:4636|PUBCHEM.COMPOUND:4786||HP:0012735,"['CHEBI:4470', 'CHEBI:4636', 'PUBCHEM.COMPOUND:4786']",HP:0012735,mechanistically_synergistic,0.9,False,"Phenylpropanolamine (decongestant), Diphenhydramine (antihistamine), and Dextromethorphan (cough suppressant) are commonly combined to treat cough symptoms synergistically.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:5134|CHEBI:75037||MONDO:0005002,"['CHEBI:5134', 'CHEBI:75037']",MONDO:0005002,mechanistically_synergistic,0.95,False,Fluticasone (a corticosteroid) and Vilanterol (a long-acting beta-agonist) are commonly combined to treat COPD by targeting inflammation and bronchoconstriction.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:31264|UNII:877376V2XW||MONDO:0002508,"['CHEBI:31264', 'UNII:877376V2XW']",MONDO:0002508,mechanistically_synergistic,0.9,False,Both Tyrothricin and benzethonium chloride are antimicrobials used together to treat gingivitis by targeting oral pathogens.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:4903|CHEBI:7627||MONDO:0006004,"['CHEBI:4903', 'CHEBI:7627']",MONDO:0006004,other,0.6,True,"Norethisterone and Ethinylestradiol are hormonal drugs primarily used in contraception and hormone therapy, not directly targeting vasomotor rhinitis; unclear mechanistic synergy.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
DRUGBANK:DB11330|DRUGBANK:DB13151||MONDO:0010604,"['DRUGBANK:DB11330', 'DRUGBANK:DB13151']",MONDO:0010604,mechanistically_synergistic,0.95,False,Both drugs are coagulation factor complexes used to treat hemophilia B by addressing clotting deficiencies.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:135207|CHEBI:32219||HP:0012735,"['CHEBI:135207', 'CHEBI:32219']",HP:0012735,mechanistically_synergistic,0.85,False,"Both drugs are antitussives used to treat cough, indicating joint therapeutic effect.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:4470|CHEBI:52010|CHEBI:8093||HP:0001742,"['CHEBI:4470', 'CHEBI:52010', 'CHEBI:8093']",HP:0001742,mechanistically_synergistic,0.9,False,"Phenylephrine (decongestant), chlorphenamine (antihistamine), and dextromethorphan (cough suppressant) are commonly combined to treat nasal congestion and related symptoms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:28674|CHEBI:3077|CHEBI:9327||UMLS:C4285790,"['CHEBI:28674', 'CHEBI:3077', 'CHEBI:9327']",UMLS:C4285790,other,0.6,True,"Combination includes a decongestant (Tetryzoline), corticosteroid (Betamethasone), and an ophthalmic agent (Isopto cetamide) for bacterial blepharitis; unclear if synergistic or for side effect relief.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:51209|CHEBI:52010|CHEBI:5855||UMLS:C0852402,"['CHEBI:51209', 'CHEBI:52010', 'CHEBI:5855']",UMLS:C0852402,mechanistically_synergistic,0.85,False,"Pseudoephedrine and chlorphenamine treat cold/allergy symptoms; ibuprofen treats pain/inflammation, jointly addressing headache symptoms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:27902|CHEBI:71419|CHEBI:9331||MONDO:0005280,"['CHEBI:27902', 'CHEBI:71419', 'CHEBI:9331']",MONDO:0005280,side_effect_relief,0.85,False,"Sulfamethizole and Tetracycline are antibiotics treating prostatitis; phenazopyridine hydrochloride relieves urinary tract symptoms, not directly treating infection.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:17568|CHEBI:32188||MONDO:0001187,"['CHEBI:17568', 'CHEBI:32188']",MONDO:0001187,mechanistically_synergistic,0.9,False,"Uracil and Tegafur are combined in cancer treatment; Tegafur is a prodrug of 5-FU and Uracil inhibits degradation, enhancing anticancer effect in urinary bladder cancer.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:31484|CHEBI:83667||MONDO:0002406,"['CHEBI:31484', 'CHEBI:83667']",MONDO:0002406,mechanistically_synergistic,0.9,False,Diflucortolone valerate is a corticosteroid and Isoconazole is an antifungal; both are used together to treat dermatitis by addressing inflammation and fungal infection.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:17698|CHEBI:27902|CHEBI:37943||MONDO:0006668,"['CHEBI:17698', 'CHEBI:27902', 'CHEBI:37943']",MONDO:0006668,mechanistically_synergistic,0.9,False,"Chloramphenicol, Colistin, and Tetracycline are antibiotics often combined to treat bacterial infections like conjunctivitis, targeting the disease mechanism synergistically.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:22984|CHEBI:27300|CHEBI:8868||MONDO:0005298,"['CHEBI:22984', 'CHEBI:27300', 'CHEBI:8868']",MONDO:0005298,mechanistically_synergistic,0.95,False,"Risedronate sodium, calcium, and cholecalciferol are commonly co-administered to treat osteoporosis by improving bone density and calcium metabolism.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:16199|CHEBI:46859||MONDO:0006733,"['CHEBI:16199', 'CHEBI:46859']",MONDO:0006733,other,0.6,True,Urea and Polidocanol have different uses; no clear mechanistic synergy or side effect relief for dry eye syndrome.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:5195|DRUGBANK:DB11158|UNII:24H4NWX5CO||MONDO:0020920,"['CHEBI:5195', 'DRUGBANK:DB11158', 'UNII:24H4NWX5CO']",MONDO:0020920,mechanistically_synergistic,0.85,False,Furazolidone is an antibiotic targeting E. coli; pectin and kaolin are used to manage symptoms and may aid treatment synergistically.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:4470|CHEBI:46195|CHEBI:51209||HP:0001742,"['CHEBI:4470', 'CHEBI:46195', 'CHEBI:51209']",HP:0001742,mechanistically_synergistic,0.9,False,"Acetaminophen (analgesic/antipyretic), Pseudoephedrine (decongestant), and Dextromethorphan (cough suppressant) are commonly combined to treat symptoms of nasal congestion and related upper respiratory conditions.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:28527|CHEBI:9765|DRUGBANK:DB13281||HP:0007379,"['CHEBI:28527', 'CHEBI:9765', 'DRUGBANK:DB13281']",HP:0007379,mechanistically_synergistic,0.85,False,Trypsin and bromelains are proteolytic enzymes often used together with rutin for anti-inflammatory and anti-cancer effects in genitourinary neoplasms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:16714|CHEBI:46195|CHEBI:52010||MONDO:0005709,"['CHEBI:16714', 'CHEBI:46195', 'CHEBI:52010']",MONDO:0005709,mechanistically_synergistic,0.9,False,"Codeine (cough suppressant), acetaminophen (fever/pain relief), and chlorphenamine (antihistamine) are commonly combined to treat symptoms of the common cold.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:41879|CHEBI:51450||UMLS:C0015404,"['CHEBI:41879', 'CHEBI:51450']",UMLS:C0015404,other,0.6,True,Bosentan is an endothelin receptor antagonist mainly for pulmonary hypertension; dexamethasone is a corticosteroid with anti-inflammatory effects; their joint use for bacterial eye infections is not a well-established mechanistic synergy.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:135538|CHEBI:5088||MONDO:0005280,"['CHEBI:135538', 'CHEBI:5088']",MONDO:0005280,other,0.6,True,Flavoxate is used for urinary symptoms and Propyphenazone is an analgesic; their combination for prostatitis is not clearly mechanistically synergistic or for side effect relief.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:31498|CHEBI:36560||UMLS:C0011974,"['CHEBI:31498', 'CHEBI:36560']",UMLS:C0011974,mechanistically_synergistic,0.9,False,Dimethicone and Zinc oxide are both topical agents used together to treat and protect skin in diaper rash.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:15365|CHEBI:50690||UMLS:C4324389,"['CHEBI:15365', 'CHEBI:50690']",UMLS:C4324389,mechanistically_synergistic,0.9,False,Atorvastatin and aspirin are commonly co-prescribed to synergistically reduce cardiovascular risk by targeting lipid levels and platelet aggregation.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:3215|CHEBI:6456|CHEBI:6888|CHEBI:9667||MONDO:0015274,"['CHEBI:3215', 'CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0015274,other,0.6,True,Drugs are local anesthetics and corticosteroids; no direct mechanistic synergy for berylliosis treatment is established.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:6456|CHEBI:9328||MONDO:0021839,"['CHEBI:6456', 'CHEBI:9328']",MONDO:0021839,mechanistically_synergistic,0.85,True,"Lidocaine is a local anesthetic and Sulfadiazine is an antibiotic; Sulfadiazine targets spirochaetales infections while Lidocaine may be used adjunctively for symptom relief, indicating a synergistic therapeutic approach.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:4754|CHEBI:9667||MONDO:0021340,"['CHEBI:4754', 'CHEBI:9667']",MONDO:0021340,mechanistically_synergistic,0.9,False,Econazole is an antifungal and Triamcinolone is a corticosteroid; combined they treat intertrigo by addressing fungal infection and inflammation.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:32914|CHEBI:3614|CHEBI:94563||MONDO:0002635,"['CHEBI:32914', 'CHEBI:3614', 'CHEBI:94563']",MONDO:0002635,mechanistically_synergistic,0.9,False,All three drugs are antiseptics/anti-inflammatory agents commonly used together to treat periodontal disorders by targeting infection and inflammation.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:46195|CHEBI:51209|CHEBI:6538||HP:0001742,"['CHEBI:46195', 'CHEBI:51209', 'CHEBI:6538']",HP:0001742,mechanistically_synergistic,0.9,False,"Loratadine (antihistamine), pseudoephedrine (decongestant), and acetaminophen (analgesic/antipyretic) are commonly combined to treat nasal congestion symptoms synergistically.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:29013|CHEBI:9667||MONDO:0004980,"['CHEBI:29013', 'CHEBI:9667']",MONDO:0004980,mechanistically_synergistic,0.9,False,Triamcinolone is a corticosteroid reducing inflammation; Fusidic acid is an antibiotic treating skin infections; both address atopic eczema symptoms synergistically.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:16997|CHEBI:17754||MONDO:0006733,"['CHEBI:16997', 'CHEBI:17754']",MONDO:0006733,other,0.6,True,"Propylene glycol and glycerin are excipients/humectants commonly used in formulations for dry eye syndrome, not drugs with direct therapeutic synergy.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:33130|UNII:AV092KU4JH|UNII:FML8G1U0Y3||MONDO:0007186,"['CHEBI:33130', 'UNII:AV092KU4JH', 'UNII:FML8G1U0Y3']",MONDO:0007186,mechanistically_synergistic,0.9,False,"Algeldrate and Magnesium trisilicate are antacids treating heartburn; Peppermint oil may relieve symptoms, supporting treatment.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
