primary_drug_id,secondary_drug_id,condition_id_norm,primary_drug_id_norm,primary_drug_id_norm_label,secondary_drug_id_norm,secondary_drug_id_norm_label,condition_id_norm_norm,condition_id_norm_norm_label
DB09154,"DB00761,DB09153,DB09407,DB01164,DB09341",HP:0001944,CHEBI:30769,Citric acid,"['CHEBI:32588', 'CHEBI:26710', 'CHEBI:25107', 'CHEBI:3312', 'CHEBI:17234']","['Potassium chloride', 'Sodium chloride', 'magnesium atom', 'Calcium chloride', 'D-glucose']",HP:0001944,Dehydration
DB09153,"DB00761,DB01164,DB04398",HP:0001944,CHEBI:26710,Sodium chloride,"['CHEBI:32588', 'CHEBI:3312', 'CHEBI:78320']","['Potassium chloride', 'Calcium chloride', 'Lactic acid']",HP:0001944,Dehydration
DB06724,"DB00884,DB00169",MONDO:0005298,CHEBI:3311,Calcium carbonate,"['CHEBI:8868', 'CHEBI:27300']","['Risedronate sodium', 'Cholecalciferol']",MONDO:0005298,osteoporosis
DB12944,DB15875,NCIT:C78593,CHEBI:16204,Phloroglucinol,CHEBI:31038,"1,3,5-Trimethoxybenzene",EFO:1001412,renal colic
DB00994,DB00626,CHEBI:15377,CHEBI:7507,Framycetin,CHEBI:28669,Bacitracin,CHEBI:15377,Water
DB11587,"DB00277,DB00874",MONDO:0001358,UNII:2Y6VQU63E8,Etafedrine,"['CHEBI:28177', 'CHEBI:5551']","['Theophylline', 'Guaifenesin']",MONDO:0001358,Bronchospasm
DB00873,DB11105,MONDO:0020950,CHEBI:50848,Loteprednol,CHEBI:135611,Benzalkonium,MONDO:0020950,viral eye infection
DB11326,"DB14505,DB11111",MONDO:0000950,CHEBI:33118,Boric acid,"['UNII:8191EN8ZMD', 'DRUGBANK:DB11111']","['Sodium borate', 'Witch hazel']",MONDO:0000950,asthenopia
DB01234,DB01044,UMLS:C0851772,CHEBI:41879,Dexamethasone,CHEBI:5280,Gatifloxacin,UMLS:C0851772,"Ocular infections, inflammations and associated manifestations"
DB13855,DB00916,MONDO:0001103,CHEBI:135136,Nifuroxazide,CHEBI:6909,Metronidazole,MONDO:0001103,giardiasis
DB06205,DB15270,MONDO:0006702,PUBCHEM.COMPOUND:91820602,Hyaluronidase,UNII:961YV2O515,Efgartigimod alfa,MONDO:0006702,chronic inflammatory demyelinating polyradiculoneuropathy
DB04839,DB13956,HP:0000786,CHEBI:50742,cyproterone,CHEBI:16469,Estradiol,HP:0000786,Primary amenorrhea
DB00281,"DB00911,DB00916,DB01110,DB01007",MONDO:0007019,CHEBI:6456,Lidocaine,"['CHEBI:63627', 'CHEBI:6909', 'CHEBI:6923', 'CHEBI:77898']","['Tinidazole', 'Metronidazole', 'Miconazole', 'Tioconazole']",MONDO:0007019,vulvovaginitis
DB13759,DB15947,UMLS:C1290992,CHEBI:94773,Fenpiverinium,CHEBI:135547,Pitofenone,UMLS:C1290992,Smooth muscle spasm
DB00140,DB00152,UMLS:C1096296,CHEBI:17015,Riboflavin,CHEBI:18385,Thiamine,UMLS:C1096296,Peripheral paralysis
DB13518,DB11098,MONDO:0006896,CHEBI:17548,Alginic acid,CHEBI:81862,Potassium bicarbonate,MONDO:0006896,peptic esophagitis
DB00281,DB09462,UMLS:C2242737,CHEBI:6456,Lidocaine,CHEBI:17754,Glycerin,UMLS:C2242737,Anorectal discomfort
DB09512,DB09089,HP:0033589,CHEBI:31498,Dimethicone,CHEBI:94458,Trimebutine,HP:0033589,Flatulence
DB00927,DB00749,NCIT:C34887,CHEBI:4975,Famotidine,CHEBI:4909,Etodolac,NCIT:C34887,Post-Operative Pain
DB01117,DB00207,UMLS:C5201148,CHEBI:575568,Atovaquone,CHEBI:2955,Azithromycin,UMLS:C5201148,Moderate
DB11073,DB14006,UMLS:C0039437,CHEBI:32914,Cetylpyridinium,CHEBI:15354,Choline,UMLS:C0039437,Teething syndrome
DB01146,"DB00626,DB04209",UMLS:C1322253,CHEBI:59788,Diphenylpyraline,"['CHEBI:28669', 'CHEBI:41872']","['Bacitracin', 'Dequalinium']",UMLS:C1322253,Infected eczema
DB00115,"DB00152,DB00165",MONDO:0020696,CHEBI:17439,Cyanocobalamin,"['CHEBI:18385', 'CHEBI:16709']","['Thiamine', 'Pyridoxine']",MONDO:0020696,vitamin B12 deficiency
DB13397,DB04339,HP:0012735,CHEBI:135527,Prenoxdiazine,CHEBI:16163,Carbocisteine,HP:0012735,Cough
DB00874,"DB01114,DB00316,DB01364",HP:0012735,CHEBI:5551,Guaifenesin,"['CHEBI:52010', 'CHEBI:46195', 'CHEBI:15407']","['chlorphenamine', 'Acetaminophen', 'Ephedrine']",HP:0012735,Cough
DB00514,"DB01075,DB00874",HP:0012735,CHEBI:4470,Dextromethorphan,"['CHEBI:4636', 'CHEBI:5551']","['Diphenhydramine', 'Guaifenesin']",HP:0012735,Cough
DB00874,"DB00852,DB00514",HP:0012735,CHEBI:5551,Guaifenesin,"['CHEBI:51209', 'CHEBI:4470']","['Pseudoephedrine', 'Dextromethorphan']",HP:0012735,Cough
DB00852,DB00874,HP:0012735,CHEBI:51209,Pseudoephedrine,CHEBI:5551,Guaifenesin,HP:0012735,Cough
DB00514,"DB06767,DB09154,DB01075",HP:0012735,CHEBI:4470,Dextromethorphan,"['CHEBI:31206', 'CHEBI:30769', 'CHEBI:4636']","['Ammonium chloride', 'Citric acid', 'Diphenhydramine']",HP:0012735,Cough
DB11652,"DB00072,DB01101",MONDO:0007254,UNII:234248D0HH,Tucatinib,"['UNII:5384HK7574', 'CHEBI:31348']","['Trastuzumab deruxtecan', 'Capecitabine']",MONDO:0007254,breast cancer
DB00961,"DB00200,DB08966,DB00165",UMLS:C0740447,CHEBI:6759,Mepivacaine,"['CHEBI:17439', 'CHEBI:135636', 'CHEBI:16709']","['Cyanocobalamin', 'Fursultiamine', 'Pyridoxine']",UMLS:C0740447,Diabetic peripheral neuropathy
DB01582,"DB01581,DB00359",HP:0020083,CHEBI:102265,Sulfamethazine,"['CHEBI:102130', 'CHEBI:9328']","['Sulfamerazine', 'Sulfadiazine']",HP:0020083,Furuncle
DB01164,"DB09407,DB00761,DB09153,DB09395,DB11242",HP:0011106,CHEBI:3312,Calcium chloride,"['CHEBI:25107', 'CHEBI:32588', 'CHEBI:26710', 'CHEBI:32954', 'CHEBI:5291']","['magnesium atom', 'Potassium chloride', 'Sodium chloride', 'Sodium acetate', 'Gelatin']",HP:0011106,Hypovolemia
DB06292,DB06335,MONDO:0005148,CHEBI:85078,Dapagliflozin,CHEBI:71272,Saxagliptin,MONDO:0005148,type 2 diabetes mellitus
DB00331,DB01016,MONDO:0005148,CHEBI:6801,Metformin,CHEBI:5441,Glyburide,MONDO:0005148,type 2 diabetes mellitus
DB11288,"DB15573,DB15920,DB03852,DB15917,DB15574,DB00825",MONDO:0005154,CHEBI:28093,Borneol,"['CHEBI:36740', 'PUBCHEM.COMPOUND:6986', 'CHEBI:27961', 'CHEBI:3830', 'CHEBI:50025', 'CHEBI:15409']","['alpha-Pinene', 'Menthone', 'Eucalyptol', 'Camphene', 'beta-Pinene', 'Levomenthol']",MONDO:0005154,liver disorder
DB01593,"DB01110,DB11058",UMLS:C0011974,CHEBI:27363,Zinc,"['CHEBI:6923', 'DRUGBANK:DB11058']","['Miconazole', 'Petrolatum']",UMLS:C0011974,Diaper Rash
DB06764,DB00324,MONDO:0004926,CHEBI:28674,Tetryzoline,CHEBI:31625,Fluorometholone,MONDO:0004926,dacryocystitis
DB01575,"DB09281,DB00572,DB06723",MONDO:0001126,UNII:24H4NWX5CO,Kaolin,"['UNII:FML8G1U0Y3', 'CHEBI:16684', 'CHEBI:33130']","['Magnesium trisilicate', 'Atropine', 'algeldrate']",MONDO:0001126,gastric ulcer
DB00878,"DB09084,DB11073",MONDO:0002508,CHEBI:3614,Chlorhexidine,"['CHEBI:94563', 'CHEBI:32914']","['Benzydamine', 'Cetylpyridinium']",MONDO:0002508,gingivitis
DB09496,"DB09321,DB09536",MONDO:0005326,CHEBI:88667,Octinoxate,"['CHEBI:36560', 'CHEBI:32234']","['Zinc oxide', 'Titanium dioxide']",MONDO:0005326,sunburn
DB00761,"DB09407,DB01164,DB04398,DB09153",UMLS:C1112600,CHEBI:32588,Potassium chloride,"['CHEBI:25107', 'CHEBI:3312', 'CHEBI:78320', 'CHEBI:26710']","['magnesium atom', 'Calcium chloride', 'Lactic acid', 'Sodium chloride']",UMLS:C1112600,Isotonic dehydration
DB00712,DB11582,MONDO:0005578,CHEBI:5130,Flurbiprofen,CHEBI:94557,Thiocolchicoside,MONDO:0005578,arthritis
DB01075,DB00281,MONDO:0005326,CHEBI:4636,Diphenhydramine,CHEBI:6456,Lidocaine,MONDO:0005326,sunburn
DB04272,"DB04564,DB09481",MONDO:0025598,CHEBI:30769,Citric acid,"['CHEBI:16217', 'CHEBI:31793']","['Gluconolactone', 'MAGNESITE']",MONDO:0025598,pneumonia caused by chlamydia
DB04272,"DB04564,DB09481",MONDO:0008171,CHEBI:30769,Citric acid,"['CHEBI:16217', 'CHEBI:31793']","['Gluconolactone', 'MAGNESITE']",MONDO:0008171,nephrolithiasis
DB11073,"DB09084,DB09209",HP:0031246,CHEBI:32914,Cetylpyridinium,"['CHEBI:94563', 'CHEBI:53579']","['Benzydamine', 'Pholcodine']",HP:0031246,Dry cough
DB01076,DB00945,MONDO:0000831,CHEBI:50690,atorvastatin(1-),CHEBI:15365,Aspirin,MONDO:0000831,thrombosis
DB15574,"DB15916,DB15917,DB15918,DB03852,DB11288,DB15573",MONDO:0008171,CHEBI:50025,beta-Pinene,"['CHEBI:35616', 'CHEBI:3830', 'CHEBI:36612', 'CHEBI:27961', 'CHEBI:28093', 'CHEBI:36740']","['Anethole', 'Camphene', 'Fenchone', 'Eucalyptol', 'Borneol', 'alpha-Pinene']",MONDO:0008171,nephrolithiasis
DB00027,"DB00781,DB00994",MONDO:0003799,PUBCHEM.COMPOUND:45267103,Gramicidin D,"['CHEBI:8310', 'CHEBI:7507']","['Polymyxin B', 'Framycetin']",MONDO:0003799,conjunctivitis
DB01075,DB01086,HP:0000989,CHEBI:4636,Diphenhydramine,CHEBI:116735,Benzocaine,HP:0000989,Pruritus
DB00201,"DB00316,DB13612",HP:0001945,CHEBI:27732,Caffeine,"['CHEBI:46195', 'UNII:N667F17JP1']","['Acetaminophen', 'Carbaspirin calcium']",HP:0001945,Fever
DB11105,"DB01086,DB13503",MONDO:0002258,CHEBI:135611,Benzalkonium,"['CHEBI:116735', 'UNII:877376V2XW']","['Benzocaine', 'Tyrothricin']",MONDO:0002258,pharyngitis
DB09462,"DB11063,DB11059",UMLS:C0234655,CHEBI:17754,Glycerin,"['CHEBI:53426', 'UNII:K679OBS311']","['Polysorbate 80', 'Carboxymethylcellulose Sodium']",HP:6000420,Burning eye sensation
DB09389,DB00977,MONDO:0008487,CHEBI:6443,Levonorgestrel,CHEBI:4903,Ethinylestradiol,MONDO:0008487,Androgen excess
DB13359,"DB00761,DB15819",MONDO:0007263,UNII:R17X820ROL,Magnesium aspartate,"['CHEBI:32588', 'UNII:74X989P9A6']","['Potassium chloride', 'Dipotassium Aspartate']",MONDO:0007263,Arrhythmia
DB14634,DB01110,MONDO:0024268,CHEBI:135700,Fluprednidene acetate,CHEBI:6923,Miconazole,MONDO:0024268,superficial mycosis
DB04522,"DB00115,DB00130",NCIT:C181246,CHEBI:15811,Dexfosfoserine,"['CHEBI:17439', 'CHEBI:18050']","['Cyanocobalamin', 'L-Glutamine']",EFO:0009852,exhaustion
DB00328,DB00825,HP:0002829,CHEBI:49662,Indomethacin,CHEBI:15409,Levomenthol,HP:0002829,Arthralgia
DB01085,DB00373,MONDO:0006875,CHEBI:8207,Pilocarpine,CHEBI:9599,Timolol,MONDO:0006875,ocular hypertension
DB00936,DB00663,MONDO:0024268,CHEBI:16914,Salicylic acid,CHEBI:34764,Flumethasone,MONDO:0024268,superficial mycosis
DB11058,"DB00825,DB09321,DB11112",HP:0012531,DRUGBANK:DB11058,Petrolatum,"['CHEBI:15409', 'CHEBI:36560', 'DRUGBANK:DB11112']","['Levomenthol', 'Zinc oxide', 'Lanolin']",HP:0012531,Pain
DB01164,"DB00761,DB09153",UMLS:C0151614,CHEBI:3312,Calcium chloride,"['CHEBI:32588', 'CHEBI:26710']","['Potassium chloride', 'Sodium chloride']",UMLS:C0151614,Depletion of electrolyte
DB00755,DB00350,MONDO:0004907,CHEBI:15367,Tretinoin,CHEBI:6942,Minoxidil,MONDO:0004907,alopecia
DB11482,"DB11326,DB06723,DB09321",HP:0200039,UNII:8P5F881OCY,Balsam of Peru,"['CHEBI:33118', 'CHEBI:33130', 'CHEBI:36560']","['Boric acid', 'algeldrate', 'Zinc oxide']",HP:0200039,Pustule
DB00977,DB01395,UMLS:C0520676,CHEBI:4903,Ethinylestradiol,CHEBI:50838,Drospirenone,UMLS:C0520676,Premenstrual Dysphoric Disorder
DB16183,DB00115,HP:0012378,CHEBI:36162,Hemoporfin,CHEBI:17439,Cyanocobalamin,HP:0012378,Fatigue
DB15956,DB03852,UMLS:C0949070,CHEBI:22469,Terpineol,CHEBI:27961,Eucalyptol,UMLS:C0949070,Upper respiratory tract congestion
DB09321,"DB11074,DB11057",UMLS:C0406175,CHEBI:36560,Zinc oxide,"['CHEBI:31498', 'PUBCHEM.COMPOUND:139291139']","['Dimethicone', 'Mineral oil']",UMLS:C0406175,Chafing of skin
DB09512,DB09089,NCIT:C102529,CHEBI:31498,Dimethicone,CHEBI:94458,Trimebutine,NCIT:C102529,Stomach Cramp
DB11125,"DB01086,DB13503",UMLS:C0729771,CHEBI:31264,benzethonium chloride,"['CHEBI:116735', 'UNII:877376V2XW']","['Benzocaine', 'Tyrothricin']",UMLS:C0729771,Infective pharyngitis
DB01076,DB00381,MONDO:0007788,CHEBI:50690,atorvastatin(1-),CHEBI:2668,Amlodipine,MONDO:0007788,hypertriglyceridemia 1
DB00427,DB00852,UMLS:C0852126,CHEBI:84116,Triprolidine,CHEBI:51209,Pseudoephedrine,UMLS:C0852126,Upper respiratory tract signs and symptoms
DB08934,DB00811,UMLS:C4049435,CHEBI:85083,Sofosbuvir,CHEBI:63580,Ribavirin,UMLS:C4049435,Chronic hepatitis C genotype 3
DB00388,"DB00316,DB01114,DB09125",HP:0025095,CHEBI:8093,Phenylephrine,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:64733']","['Acetaminophen', 'chlorphenamine', 'Potassium citrate']",HP:0025095,Sneeze
DB00852,DB06282,HP:0025095,CHEBI:51209,Pseudoephedrine,CHEBI:94559,Levocetirizine,HP:0025095,Sneeze
DB00825,"DB09543,DB01744",MONDO:0005578,CHEBI:15409,Levomenthol,"['CHEBI:31832', 'CHEBI:36773']","['Methyl salicylate', 'camphor']",MONDO:0005578,arthritis
DB00455,"DB00316,DB00852",MONDO:0005709,CHEBI:6538,Loratadine,"['CHEBI:46195', 'CHEBI:51209']","['Acetaminophen', 'Pseudoephedrine']",MONDO:0005709,common cold
DB01114,DB00388,MONDO:0005709,CHEBI:52010,chlorphenamine,CHEBI:8093,Phenylephrine,MONDO:0005709,common cold
DB00835,"DB00874,DB00388",MONDO:0005709,CHEBI:3183,Brompheniramine,"['CHEBI:5551', 'CHEBI:8093']","['Guaifenesin', 'Phenylephrine']",MONDO:0005709,common cold
DB09543,"DB11386,DB00825,DB01744",HP:0002829,CHEBI:31832,Methyl salicylate,"['CHEBI:134813', 'CHEBI:15409', 'CHEBI:36773']","['Chlorobutanol', 'Levomenthol', 'camphor']",HP:0002829,Arthralgia
DB06724,"DB09481,DB13518",UMLS:C0267167,CHEBI:3311,Calcium carbonate,"['CHEBI:31793', 'CHEBI:17548']","['MAGNESITE', 'Alginic acid']",UMLS:C0267167,Nonulcer dyspepsia
DB00085,DB10448,UMLS:C0267167,CHEBI:81916,Pancrelipase,DRUGBANK:DB10448,Aspergillus oryzae,UMLS:C0267167,Nonulcer dyspepsia
DB01390,DB09512,UMLS:C0267167,CHEBI:32139,Sodium bicarbonate,CHEBI:31498,Dimethicone,UMLS:C0267167,Nonulcer dyspepsia
DB00297,"DB00959,DB00281,DB00620",MONDO:0007915,CHEBI:3215,Bupivacaine,"['CHEBI:6888', 'CHEBI:6456', 'CHEBI:9667']","['Methylprednisolone', 'Lidocaine', 'Triamcinolone']",MONDO:0007915,EXCESS LMW-DNA
DB00297,"DB00959,DB00281",MONDO:0002473,CHEBI:3215,Bupivacaine,"['CHEBI:6888', 'CHEBI:6456']","['Methylprednisolone', 'Lidocaine']",MONDO:0002473,Kidney Cyst
DB10334,DB10320,MONDO:0005114,DRUGBANK:DB10334,Streptococcus pneumoniae type 17f capsular polysaccharide antigen,DRUGBANK:DB10320,Streptococcus pneumoniae type 2 capsular polysaccharide antigen,MONDO:0005114,pneumococcal infection
DB15627,"DB00958,DB01229",MONDO:0002447,UNII:P0GVQ9A4S5,Dostarlimab,"['CHEBI:31355', 'CHEBI:45863']","['Carboplatin', 'Paclitaxel']",MONDO:0002447,endometrial carcinoma
DB01373,DB00153,MONDO:0025598,CHEBI:22984,Calcium,CHEBI:28934,Ergocalciferol,MONDO:0025598,pneumonia caused by chlamydia
DB00514,"DB00874,DB01114,DB09154",MONDO:0005607,CHEBI:4470,Dextromethorphan,"['CHEBI:5551', 'CHEBI:52010', 'CHEBI:30769']","['Guaifenesin', 'chlorphenamine', 'Citric acid']",MONDO:0005607,chronic bronchitis
DB11632,"DB00190,DB01235",MONDO:0008364,CHEBI:134699,Opicapone,"['CHEBI:39585', 'CHEBI:15765']","['Carbidopa', 'Levodopa']",MONDO:0008364,Raynaud disease
DB00736,DB01390,RXCUI:1089111,CHEBI:50275,Esomeprazole,CHEBI:32139,Sodium bicarbonate,RXCUI:1089111,bacitracin / dimethicone / zinc oxide Topical Spray
DB01591,DB00706,CHEBI:9398,CHEBI:32151,Solifenacin succinate,CHEBI:9398,Tamsulosin,CHEBI:9398,Tamsulosin
DB00200,"DB00165,DB00281,DB00152",RXCUI:1150091,CHEBI:17439,Cyanocobalamin,"['CHEBI:16709', 'CHEBI:6456', 'CHEBI:18385']","['Pyridoxine', 'Lidocaine', 'Thiamine']",RXCUI:1150091,chromium picolinate / inulin Chewable Tablet
DB00200,"DB00165,DB00281,DB00152",MONDO:0006496,CHEBI:17439,Cyanocobalamin,"['CHEBI:16709', 'CHEBI:6456', 'CHEBI:18385']","['Pyridoxine', 'Lidocaine', 'Thiamine']",MONDO:0006496,palsy
DB00200,"DB00165,DB00281,DB00152",MONDO:0002280,CHEBI:17439,Cyanocobalamin,"['CHEBI:16709', 'CHEBI:6456', 'CHEBI:18385']","['Pyridoxine', 'Lidocaine', 'Thiamine']",MONDO:0002280,anemia
DB10400,DB10401,HP:0410324,DRUGBANK:DB10400,Dermatophagoides farinae,DRUGBANK:DB10401,Dermatophagoides pteronyssinus,HP:0410324,Dust mite allergy
DB01435,DB00281,MONDO:0005441,CHEBI:31225,Antipyrine,CHEBI:6456,Lidocaine,MONDO:0005441,otitis media
DB00811,DB00008,MONDO:0005354,CHEBI:63580,Ribavirin,UNII:Q46947FE7K,Peginterferon alfa-2a,MONDO:0005354,chronic hepatitis C virus infection
DB15679,"DB14539,DB00281,DB09321",NCIT:C34887,UNII:FGL8577C9S,Aluminum subacetate,"['CHEBI:17650', 'CHEBI:6456', 'CHEBI:36560']","['Hydrocortisone', 'Lidocaine', 'Zinc oxide']",NCIT:C34887,Post-Operative Pain
DB11073,DB14006,CHEBI:46195,CHEBI:32914,Cetylpyridinium,CHEBI:15354,Choline,CHEBI:46195,Acetaminophen
DB04339,DB00874,MONDO:0008487,CHEBI:16163,Carbocisteine,CHEBI:5551,Guaifenesin,MONDO:0008487,Androgen excess
DB08873,"DB00811,DB00022",UMLS:C4049392,CHEBI:68621,Boceprevir,"['CHEBI:63580', 'UNII:G8RGG88B68']","['Ribavirin', 'Peginterferon alfa-2b']",UMLS:C4049392,Chronic hepatitis C genotype 1
DB13879,DB13878,UNII:5QS67N4551,UNII:K6BUU8J72P,Glecaprevir,UNII:2WU922TK3L,Pibrentasvir,UNII:5QS67N4551,Conestat alfa
DB09027,"DB00811,DB08934",MONDO:0005155,CHEBI:85089,Ledipasvir,"['CHEBI:63580', 'CHEBI:85083']","['Ribavirin', 'Sofosbuvir']",MONDO:0005155,liver cirrhosis
DB11712,DB08820,UniProtKB:A0A8D0UYS7,UNII:8RW88Y506K,Tezacaftor,CHEBI:66901,Ivacaftor,UniProtKB:A0A8D0UYS7,A0A8D0UYS7_PIG Cystic fibrosis transmembrane conductance regulator (trembl)
DB00073,"DB06769,DB11703",MONDO:0010643,UNII:4F4X42SYQ6,Rituximab,"['CHEBI:135515', 'CHEBI:167707']","['Bendamustine', 'Acalabrutinib']",MONDO:0010643,acute leukemia
DB04839,DB00977,MONDO:0011438,CHEBI:50742,cyproterone,CHEBI:4903,Ethinylestradiol,MONDO:0011438,acne
DB01625,"DB01114,DB00201,DB00316,DB00126",MONDO:0003014,CHEBI:6043,Isopropamide,"['CHEBI:52010', 'CHEBI:27732', 'CHEBI:46195', 'CHEBI:22652']","['chlorphenamine', 'Caffeine', 'Acetaminophen', 'Ascorbic acid']",MONDO:0003014,rhinitis
DB00704,DB01156,MONDO:0009234,CHEBI:7465,Naltrexone,CHEBI:3219,Bupropion,MONDO:0009234,FLAUJEAC TRAIT
DB03756,DB08887,UMLS:C0522060,CHEBI:28125,Doconexent,CHEBI:84883,Icosapent ethyl,UMLS:C0522060,Inadequate food diet
DB01299,DB00205,UniProtKB:A0A8D0SEZ5,CHEBI:9329,Sulfadoxine,CHEBI:8673,Pyrimethamine,UniProtKB:A0A8D0SEZ5,A0A8D0SEZ5_PIG NOVA alternative splicing regulator 1 (trembl)
DB00766,DB01060,UMLS:C0851631,CHEBI:48947,Clavulanic acid,CHEBI:2676,Amoxicillin,UMLS:C0851631,Lower respiratory tract infections NEC
DB11718,"DB00650,DB00002,DB00544,DB00526",MONDO:0005974,UNII:8L7891MRB6,Encorafenib,"['CHEBI:15640', 'UNII:PQX0D8J21J', 'CHEBI:46345', 'CHEBI:31941']","['Leucovorin', 'Cetuximab', 'Fluorouracil', 'Oxaliplatin']",MONDO:0005974,strongyloidiasis
DB00432,"DB00112,DB09343",UMLS:C0796392,CHEBI:75179,Trifluridine,"['UNII:2S9ZZM9Q9V', 'CHEBI:90877']","['Bevacizumab', 'tipiracil hydrochloride']",UMLS:C0796392,bevacizumab
DB08864,DB11751,MONDO:0005252,CHEBI:68602,rilpivirine hydrochloride,CHEBI:172944,Cabotegravir,MONDO:0005252,heart failure
DB00624,DB13944,UniProtKB:A0A8D1EIM4,CHEBI:17347,Testosterone,CHEBI:17347,Testosterone,NCBIGene:100621832,PGAP4
DB11853,"DB00717,DB00783",UMLS:C0278140,UNII:P76B05O5V6,Relugolix,"['CHEBI:7627', 'CHEBI:16469']","['Norethisterone', 'Estradiol']",UMLS:C0278140,Severe pain
DB00873,DB00684,NCIT:C3137,CHEBI:50848,Loteprednol,CHEBI:28864,Tobramycin,NCIT:C3137,Inflammation
DB00878,DB09357,UMLS:C0043241,CHEBI:3614,Chlorhexidine,CHEBI:27373,Dexpanthenol,UMLS:C0043241,Wound Infection
DB13198,DB00142,UMLS:C0947873,DRUGBANK:DB13198,Pepsin,CHEBI:16015,Glutamic acid,UMLS:C0947873,Diarrhoea (excl infective)
DB00977,DB09123,UMLS:C0029151,CHEBI:4903,Ethinylestradiol,CHEBI:70708,Dienogest,UMLS:C0029151,Oral contraception
DB09331,"DB06205,DB00188,DB00635,DB01042",UMLS:C0796611,UNII:4Z63YK6E0E,Daratumumab,"['PUBCHEM.COMPOUND:91820602', 'CHEBI:52717', 'CHEBI:8382', 'CHEBI:28876']","['Hyaluronidase', 'Bortezomib', 'Prednisone', 'Melphalan']",UMLS:C0796611,Newly Diagnosed Childhood Ependymoma
DB09331,"DB01234,DB00480,DB00188,DB06205",UMLS:C0796611,UNII:4Z63YK6E0E,Daratumumab,"['CHEBI:41879', 'CHEBI:63791', 'CHEBI:52717', 'PUBCHEM.COMPOUND:91820602']","['Dexamethasone', 'Lenalidomide', 'Bortezomib', 'Hyaluronidase']",UMLS:C0796611,Newly Diagnosed Childhood Ependymoma
DB00480,DB01234,UMLS:C0018956,CHEBI:63791,Lenalidomide,CHEBI:41879,Dexamethasone,UMLS:C0018956,Hematopoietic stem cells
DB00300,"DB09065,DB00879,DB09101",UniProtKB:A0A8D1B937,CHEBI:63717,Tenofovir disoproxil,"['CHEBI:72291', 'CHEBI:31536', 'CHEBI:72289']","['Cobicistat', 'Emtricitabine', 'Elvitegravir']",UniProtKB:A0A8D1B937,A0A8D1B937_PIG G protein-coupled receptor 35 (trembl)
DB00300,"DB08864,DB00879",UMLS:C0542009,CHEBI:63717,Tenofovir disoproxil,"['CHEBI:68602', 'CHEBI:31536']","['rilpivirine hydrochloride', 'Emtricitabine']",UMLS:C0542009,Hematopoiesis depressed
DB00300,"DB00625,DB00879",UNII:7K28NB895L,CHEBI:63717,Tenofovir disoproxil,"['CHEBI:119486', 'CHEBI:31536']","['Efavirenz', 'Emtricitabine']",UNII:7K28NB895L,Belzutifan
DB06767,"DB00397,DB01114,DB00514",HP:0012735,CHEBI:31206,Ammonium chloride,"['PUBCHEM.COMPOUND:4786', 'CHEBI:52010', 'CHEBI:4470']","['Phenylpropanolamine', 'chlorphenamine', 'Dextromethorphan']",HP:0012735,Cough
DB01069,DB00318,HP:0012735,CHEBI:8461,Promethazine,CHEBI:16714,Codeine,HP:0012735,Cough
DB00388,"DB01114,DB00514",HP:0012735,CHEBI:8093,Phenylephrine,"['CHEBI:52010', 'CHEBI:4470']","['chlorphenamine', 'Dextromethorphan']",HP:0012735,Cough
DB01114,"DB00514,DB00874,DB00388",HP:0012735,CHEBI:52010,chlorphenamine,"['CHEBI:4470', 'CHEBI:5551', 'CHEBI:8093']","['Dextromethorphan', 'Guaifenesin', 'Phenylephrine']",HP:0012735,Cough
DB06626,DB11945,UMLS:C5395609,CHEBI:66910,Axitinib,UNII:KXG2PJ551I,Avelumab,UMLS:C5395609,Treatment naive
DB00526,"DB00544,DB00650",MONDO:0007576,CHEBI:31941,Oxaliplatin,"['CHEBI:46345', 'CHEBI:15640']","['Fluorouracil', 'Leucovorin']",MONDO:0007576,esophageal cancer
DB06335,DB06292,CHEBI:85078,CHEBI:71272,Saxagliptin,CHEBI:85078,Dapagliflozin,CHEBI:85078,Dapagliflozin
DB00874,"DB00852,DB00316,DB01075",HP:0001742,CHEBI:5551,Guaifenesin,"['CHEBI:51209', 'CHEBI:46195', 'CHEBI:4636']","['Pseudoephedrine', 'Acetaminophen', 'Diphenhydramine']",HP:0001742,Nasal congestion
DB00316,"DB00201,DB00945",HP:0001945,CHEBI:46195,Acetaminophen,"['CHEBI:27732', 'CHEBI:15365']","['Caffeine', 'Aspirin']",HP:0001945,Fever
DB09255,DB01914,UMLS:C0455611,CHEBI:34674,dextran sulfate,CHEBI:17234,D-glucose,UMLS:C0455611,H/O: major vascular surgery
DB01127,DB00620,NCIT:C3137,CHEBI:4754,Econazole,CHEBI:9667,Triamcinolone,NCIT:C3137,Inflammation
DB00945,"DB09104,DB06723",MONDO:0005311,CHEBI:15365,Aspirin,"['CHEBI:6637', 'CHEBI:33130']","['Magnesium hydroxide', 'algeldrate']",MONDO:0005311,atherosclerosis
DB09320,DB01053,MONDO:0021201,CHEBI:18208,Penicillin G,CHEBI:18208,Penicillin G,MONDO:0021201,skin infection
DB00766,DB01607,MONDO:0100338,CHEBI:48947,Clavulanic acid,CHEBI:9587,Ticarcillin,MONDO:0100338,urinary tract infection
DB00443,DB00446,UMLS:C0015404,CHEBI:3077,Betamethasone,CHEBI:17698,Chloramphenicol,UMLS:C0015404,"Eye Infections, Bacterial"
